GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
642778	7.38e-01	4.41e-01	0.1136	-0.7711989	-0.08760951	957.7	NPIPA3	nuclear pore complex interacting protein family member A3
254887	7.39e-01	4.41e-01	0.1612	-0.7707362	-0.12425972	395.81	ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23
84249	7.39e-01	4.41e-01	0.2308	0.7707983	0.17788562	51.53	PSD2	pleckstrin and Sec7 domain containing 2
27339	7.39e-01	4.41e-01	0.0525	-0.7707674	-0.04042701	12773.24	PRPF19	pre-mRNA processing factor 19
126792	7.39e-01	4.41e-01	0.125	-0.7703417	-0.09628731	5350.9	B3GALT6	beta-1,3-galactosyltransferase 6
4926	7.39e-01	4.41e-01	0.0811	0.7703053	0.06248971	22068.47	NUMA1	nuclear mitotic apparatus protein 1
55658	7.39e-01	4.41e-01	0.1244	0.7703179	0.09583169	3927.46	RNF126	ring finger protein 126
9619	7.39e-01	4.41e-01	0.3011	0.770432	0.2320086	4674.16	ABCG1	ATP binding cassette subfamily G member 1
107984655	7.39e-01	4.41e-01	0.1091	-0.7700326	-0.08404686	187.56	LOC107984655	uncharacterized LOC107984655
64849	7.39e-01	4.41e-01	0.1681	0.77	0.12940565	312.45	SLC13A3	solute carrier family 13 member 3
79714	7.39e-01	4.41e-01	0.1149	-0.7698325	-0.08848259	699.84	CCDC51	coiled-coil domain containing 51
55063	7.39e-01	4.41e-01	0.1458	0.7697872	0.1122394	289.31	ZCWPW1	zinc finger CW-type and PWWP domain containing 1
102723961	7.39e-01	4.41e-01	0.1246	-0.7697274	-0.09592383	400.23	LOC102723961	
107985949	7.39e-01	4.42e-01	0.3615	0.769357	0.27813105	136.11	LOC107985949	uncharacterized LOC107985949
401233	7.39e-01	4.42e-01	0.1443	0.7695283	0.11100543	759.9	HTATSF1P2	HIV-1 Tat specific factor 1 pseudogene 2
1192	7.39e-01	4.42e-01	0.1018	0.7690892	0.07828958	25271.82	CLIC1	chloride intracellular channel 1
22995	7.39e-01	4.42e-01	0.1777	0.7695304	0.13671366	1594.43	CEP152	centrosomal protein 152
145783	7.39e-01	4.42e-01	0.2014	-0.7690562	-0.15490193	166.83	TCF12-DT	TCF12 divergent transcript
105371045	7.39e-01	4.42e-01	0.3117	-0.7692704	-0.23979271	13.54	PERCC1	proline and glutamate rich with coiled coil 1
10014	7.39e-01	4.42e-01	0.0662	-0.7692552	-0.05094591	9062.75	HDAC5	histone deacetylase 5
105372353	7.39e-01	4.42e-01	0.3975	-0.7691208	-0.30572575	14.17	LOC105372353	uncharacterized LOC105372353
3054	7.39e-01	4.42e-01	0.1838	0.7691479	0.14133797	14168.33	HCFC1	host cell factor C1
27238	7.39e-01	4.42e-01	0.0791	-0.7686417	-0.06079685	1386.67	GPKOW	G-patch domain and KOW motifs
22902	7.40e-01	4.42e-01	0.1408	-0.7681424	-0.10816744	1339.8	RUFY3	RUN and FYVE domain containing 3
105375805	7.40e-01	4.43e-01	0.2936	0.7679101	0.22544205	17.22	LOC105375805	uncharacterized LOC105375805
2119	7.40e-01	4.43e-01	0.1491	0.7676831	0.11448984	1458.03	ETV5	ETS variant transcription factor 5
1312	7.40e-01	4.43e-01	0.1587	-0.7675504	-0.12179602	8901.14	COMT	catechol-O-methyltransferase
8287	7.40e-01	4.43e-01	0.2032	0.767494	0.15597148	1461.19	USP9Y	ubiquitin specific peptidase 9 Y-linked
107987081	7.40e-01	4.43e-01	0.466	0.7670736	0.35747944	14.27	LOC107987081	uncharacterized LOC107987081
58486	7.40e-01	4.43e-01	0.1201	-0.7671678	-0.0921304	732.15	ZBED5	zinc finger BED-type containing 5
84519	7.40e-01	4.43e-01	0.2081	-0.7673255	-0.15969309	71.29	ACRBP	acrosin binding protein
101927060	7.40e-01	4.43e-01	0.1487	-0.7671311	-0.11403717	773.64	LOC101927060	uncharacterized LOC101927060
105372245	7.40e-01	4.43e-01	0.1482	0.7672781	0.11372858	114.6	LOC105372245	uncharacterized LOC105372245
57470	7.40e-01	4.43e-01	0.1089	-0.7666948	-0.08347118	6166.02	LRRC47	leucine rich repeat containing 47
9278	7.40e-01	4.43e-01	0.0611	0.766763	0.04686183	1182.24	ZBTB22	zinc finger and BTB domain containing 22
26123	7.40e-01	4.43e-01	0.0938	0.7667445	0.07192513	1350.06	TCTN3	tectonic family member 3
54762	7.41e-01	4.44e-01	0.3467	-0.7661611	-0.2656297	20.46	GRAMD1C	GRAM domain containing 1C
51390	7.41e-01	4.44e-01	0.3328	0.7655822	0.25477717	110.89	AIG1	androgen induced 1
7975	7.41e-01	4.44e-01	0.1173	0.7654394	0.08980082	1172.23	MAFK	MAF bZIP transcription factor K
105376447	7.41e-01	4.44e-01	0.1413	-0.7655448	-0.10813375	75.44	LOC105376447	uncharacterized LOC105376447
37	7.41e-01	4.44e-01	0.0665	0.7654337	0.05093118	11101.14	ACADVL	acyl-CoA dehydrogenase very long chain
23761	7.41e-01	4.44e-01	0.0466	-0.765607	-0.03566198	5155.57	PISD	phosphatidylserine decarboxylase
4621	7.41e-01	4.44e-01	0.1266	0.7651925	0.09688557	240.24	MYH3	myosin heavy chain 3
3425	7.41e-01	4.44e-01	0.071	0.7649937	0.05434099	1575.09	IDUA	alpha-L-iduronidase
11169	7.41e-01	4.44e-01	0.2608	0.764977	0.19951137	1582.46	WDHD1	WD repeat and HMG-box DNA binding protein 1
55612	7.41e-01	4.44e-01	0.0752	0.7648495	0.05748938	3071.21	FERMT1	FERM domain containing kindlin 1
6905	7.42e-01	4.44e-01	0.1296	-0.7646567	-0.09909547	1681.39	TBCE	tubulin folding cofactor E
4670	7.42e-01	4.44e-01	0.1692	0.7646481	0.12941589	17283.97	HNRNPM	heterogeneous nuclear ribonucleoprotein M
339122	7.42e-01	4.45e-01	0.2506	0.764435	0.19155668	325.9	RAB43	RAB43, member RAS oncogene family
441172	7.42e-01	4.45e-01	0.1392	-0.7640819	-0.10636041	72.36	NHSL1-AS1	NHSL1 antisense RNA 1
5238	7.42e-01	4.45e-01	0.0664	-0.7638048	-0.05073313	1002.88	PGM3	phosphoglucomutase 3
57544	7.42e-01	4.45e-01	0.0758	-0.763806	-0.05790122	1020.12	TXNDC16	thioredoxin domain containing 16
107986250	7.42e-01	4.45e-01	0.282	-0.7635174	-0.21528385	20.81	LOC107986250	uncharacterized LOC107986250
100101148	7.42e-01	4.45e-01	0.263	0.7635542	0.20080922	136.3	LOC100101148	FKBP prolyl isomerase 6 pseudogene
10755	7.42e-01	4.45e-01	0.0471	0.7635492	0.03596418	3932.97	GIPC1	GIPC PDZ domain containing family member 1
4485	7.42e-01	4.45e-01	0.1355	0.7633118	0.10346213	709.15	MST1	macrophage stimulating 1
10603	7.43e-01	4.45e-01	0.1419	0.7630165	0.10829587	111.05	SH2B2	SH2B adaptor protein 2
93323	7.43e-01	4.46e-01	0.2989	0.7629322	0.22805933	796.19	HAUS8	HAUS augmin like complex subunit 8
105378792	7.43e-01	4.46e-01	0.7295	-0.7618416	-0.55574119	19.63	LRRC7-AS1	LRRC7 antisense RNA 1
132243	7.43e-01	4.46e-01	0.2246	-0.7618579	-0.1711151	46.81	H1-8	H1.8 linker histone
136051	7.43e-01	4.46e-01	0.1287	0.7621628	0.09809848	195.23	ZNF786	zinc finger protein 786
105376463	7.43e-01	4.46e-01	0.3789	0.7619833	0.2886811	15.69	LINC02680	long intergenic non-protein coding RNA 2680
85450	7.43e-01	4.46e-01	0.0645	-0.762117	-0.04913934	3062.51	ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein
107984340	7.43e-01	4.46e-01	0.1346	0.7623547	0.10263165	928.12	LOC107984340	uncharacterized LOC107984340
7405	7.43e-01	4.46e-01	0.166	-0.7624627	-0.12653156	2480.92	UVRAG	UV radiation resistance associated
114108587	7.43e-01	4.46e-01	0.0978	0.762093	0.07452948	362.92	ATF7-NPFF	ATF7-NPFF readthrough
1033	7.43e-01	4.46e-01	0.2581	-0.7618709	-0.19663638	918.46	CDKN3	cyclin dependent kinase inhibitor 3
51065	7.43e-01	4.46e-01	0.144	0.7625828	0.10982251	2382.8	RPS27L	ribosomal protein S27 like
728806	7.43e-01	4.46e-01	0.0739	-0.762245	-0.05636045	360.51	NSFP1	N-ethylmaleimide-sensitive factor pseudogene 1
729162	7.43e-01	4.46e-01	0.1245	0.762058	0.09486207	105.01	FAM239B	zinc finger protein 839 pseudogene
100272147	7.43e-01	4.46e-01	0.1058	-0.7625902	-0.08068545	242.15	CMC4	C-X9-C motif containing 4
110806272	7.43e-01	4.46e-01	0.2615	0.7616913	0.1991522	153.19	BTG3-AS1	BTG3 antisense RNA 1
27163	7.44e-01	4.47e-01	0.1948	-0.7607246	-0.14818484	301.48	NAAA	N-acylethanolamine acid amidase
138151	7.44e-01	4.47e-01	0.1847	0.7604367	0.14044443	1072.18	NACC2	NACC family member 2
1290	7.44e-01	4.47e-01	0.2597	0.7602222	0.19741769	3511.68	COL5A2	collagen type V alpha 2 chain
7584	7.44e-01	4.47e-01	0.1261	-0.7600955	-0.09581183	300.75	ZNF35	zinc finger protein 35
90102	7.44e-01	4.47e-01	0.5521	-0.7599852	-0.41956052	33.33	PHLDB2	pleckstrin homology like domain family B member 2
4288	7.44e-01	4.47e-01	0.3407	0.7601507	0.25900788	12980.78	MKI67	marker of proliferation Ki-67
79090	7.44e-01	4.47e-01	0.1046	-0.7599494	-0.07950355	2718.67	TRAPPC6A	trafficking protein particle complex subunit 6A
728448	7.44e-01	4.48e-01	0.2075	0.7595382	0.15760108	43.38	PPIEL	peptidylprolyl isomerase E like pseudogene
3181	7.44e-01	4.48e-01	0.1553	0.759349	0.1179102	39670.27	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1
83548	7.45e-01	4.48e-01	0.1072	0.7589873	0.0813617	1478.96	COG3	component of oligomeric golgi complex 3
9985	7.45e-01	4.48e-01	0.1488	0.7590271	0.11296574	3151.39	REC8	REC8 meiotic recombination protein
55215	7.45e-01	4.48e-01	0.2702	0.7589606	0.20510611	8549.1	FANCI	FA complementation group I
861	7.45e-01	4.48e-01	0.0836	0.7589827	0.06346646	25010.78	RUNX1	RUNX family transcription factor 1
51741	7.45e-01	4.48e-01	0.2635	-0.7588534	-0.19998081	321.36	WWOX	WW domain containing oxidoreductase
219699	7.45e-01	4.48e-01	0.3561	-0.7584617	-0.27006488	465.25	UNC5B	unc-5 netrin receptor B
6764	7.45e-01	4.48e-01	0.215	-0.7583908	-0.16303664	34.64	DENND2B	DENN domain containing 2B
1603	7.45e-01	4.48e-01	0.1641	0.7581278	0.12443698	2665.82	DAD1	defender against cell death 1
26985	7.45e-01	4.48e-01	0.0724	-0.7579952	-0.05490457	3878.6	AP3M1	adaptor related protein complex 3 subunit mu 1
57722	7.45e-01	4.48e-01	0.2116	-0.7579683	-0.1603625	39.54	IGDCC4	immunoglobulin superfamily DCC subclass member 4
25903	7.45e-01	4.49e-01	0.5164	0.7578941	0.39134399	14.33	OLFML2B	olfactomedin like 2B
146705	7.45e-01	4.49e-01	0.0513	0.7577708	0.03889685	1782.78	TEPSIN	TEPSIN adaptor related protein complex 4 accessory protein
650794	7.45e-01	4.49e-01	0.0846	0.7576577	0.06406551	214.12	MIPEPP3	mitochondrial intermediate peptidase pseudogene 3
84447	7.45e-01	4.49e-01	0.0727	-0.7574083	-0.05506654	4617.18	SYVN1	synoviolin 1
112268251	7.45e-01	4.49e-01	0.1801	0.7574056	0.13637927	52.27	LOC112268251	uncharacterized LOC112268251
23673	7.46e-01	4.49e-01	0.0526	0.7567024	0.03982666	1348.37	STX12	syntaxin 12
26789	7.46e-01	4.49e-01	0.1953	0.7564623	0.14771977	37.87	SNORD59A	small nucleolar RNA, C/D box 59A
161247	7.46e-01	4.49e-01	0.2256	-0.7564346	-0.17064135	32.62	FITM1	fat storage inducing transmembrane protein 1
114791	7.46e-01	4.49e-01	0.0906	0.7564688	0.06853691	917.43	TUBGCP5	tubulin gamma complex associated protein 5
161882	7.46e-01	4.49e-01	0.1536	-0.7564324	-0.1161745	3487.54	ZFPM1	zinc finger protein, FOG family member 1
7485	7.46e-01	4.49e-01	0.0654	0.7566848	0.04952441	1026.9	GET1	guided entry of tail-anchored proteins factor 1
100506922	7.46e-01	4.50e-01	0.1705	-0.7557707	-0.12889644	133.1	MAP3K2-DT	MAP3K2 divergent transcript
49861	7.46e-01	4.50e-01	0.3549	-0.7557695	-0.26821661	15.83	CLDN20	claudin 20
158326	7.46e-01	4.50e-01	0.3236	0.7557135	0.24457677	20.12	FREM1	FRAS1 related extracellular matrix 1
10640	7.46e-01	4.50e-01	0.0921	-0.7558297	-0.06959304	5424.47	EXOC5	exocyst complex component 5
440193	7.46e-01	4.50e-01	0.0992	0.7560529	0.07497069	3550.36	CCDC88C	coiled-coil domain containing 88C
9120	7.46e-01	4.50e-01	0.3337	-0.755865	-0.25220357	28.02	SLC16A6	solute carrier family 16 member 6
105372419	7.46e-01	4.50e-01	0.0617	-0.7559376	-0.04663257	548.25	GEMIN7-AS1	GEMIN7 antisense RNA 1
131566	7.46e-01	4.50e-01	0.3994	-0.7555525	-0.30173646	195.81	DCBLD2	discoidin, CUB and LCCL domain containing 2
255809	7.46e-01	4.50e-01	0.1952	0.7556159	0.14750382	432.22	C19orf38	chromosome 19 open reading frame 38
100506637	7.46e-01	4.50e-01	0.1566	-0.7552903	-0.11827364	48.32	PRKAR2A-AS1	PRKAR2A antisense RNA 1
106144529	7.46e-01	4.50e-01	0.1618	0.7552696	0.12216962	43.61	GRPEL2-AS1	GRPEL2 antisense RNA 1
201254	7.46e-01	4.50e-01	0.1036	-0.7552473	-0.07822703	727.27	CENPX	centromere protein X
4577	7.46e-01	4.50e-01	0.1373	0.7551891	0.10367815	1127.67	TRNV	tRNA-Val
64788	7.46e-01	4.50e-01	0.2477	-0.7548774	-0.18696759	573.99	LMF1	lipase maturation factor 1
257397	7.46e-01	4.50e-01	0.1325	-0.7549504	-0.09999358	3667.69	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3
105370113	7.46e-01	4.50e-01	0.9973	0.7545819	0.75257345	33.61	LOC105370113	uncharacterized LOC105370113
7373	7.46e-01	4.51e-01	0.7494	-0.7544833	-0.56541845	522.85	COL14A1	collagen type XIV alpha 1 chain
22997	7.47e-01	4.51e-01	0.1202	-0.7542704	-0.09070006	1404.01	IGSF9B	immunoglobulin superfamily member 9B
6877	7.47e-01	4.51e-01	0.0962	0.7539763	0.07250121	1049.33	TAF5	TATA-box binding protein associated factor 5
64770	7.47e-01	4.51e-01	0.1346	-0.7536476	-0.10141116	4983.64	CCDC14	coiled-coil domain containing 14
643253	7.47e-01	4.51e-01	0.1186	0.7535583	0.08935589	165.23	CCT6P1	chaperonin containing TCP1 subunit 6 pseudogene 1
84641	7.47e-01	4.51e-01	0.0457	-0.7536843	-0.03447996	1195.32	MFSD14B	major facilitator superfamily domain containing 14B
102465993	7.47e-01	4.51e-01	0.1463	0.7538451	0.11028746	1101.41	MIR7847	microRNA 7847
256933	7.47e-01	4.51e-01	0.1828	-0.7535577	-0.1377367	68.97	NPB	neuropeptide B
391475	7.47e-01	4.51e-01	0.129	0.7532951	0.09716938	189.39	DYTN	dystrotelin
441089	7.47e-01	4.51e-01	0.1357	-0.75323	-0.10220339	90.63	CRSP8P	mediator complex subunit 27 pseudogene
137209	7.47e-01	4.51e-01	0.1679	-0.7533123	-0.12647848	279.25	ZNF572	zinc finger protein 572
140901	7.47e-01	4.51e-01	0.0412	0.7534211	0.03101258	3910.26	STK35	serine/threonine kinase 35
5174	7.48e-01	4.52e-01	0.1604	-0.752578	-0.12068774	78.87	PDZK1	PDZ domain containing 1
2790	7.48e-01	4.52e-01	0.1189	-0.7524296	-0.08942666	511.6	GNG10	G protein subunit gamma 10
143884	7.48e-01	4.52e-01	0.1179	-0.7522372	-0.08870735	928.87	CWF19L2	CWF19 like cell cycle control factor 2
100287049	7.48e-01	4.52e-01	0.0747	0.7520286	0.05616729	219.31	DCAF8-DT	DCAF8 divergent transcript
84223	7.48e-01	4.52e-01	0.1208	-0.752008	-0.09087485	114.19	IQCG	IQ motif containing G
56301	7.48e-01	4.52e-01	0.2861	0.7521408	0.21519208	15.94	SLC7A10	solute carrier family 7 member 10
92912	7.48e-01	4.52e-01	0.071	0.7515185	0.05332836	4748.22	UBE2Q2	ubiquitin conjugating enzyme E2 Q2
407004	7.48e-01	4.52e-01	0.2698	-0.7513291	-0.20273249	18.38	MIR22	microRNA 22
64856	7.48e-01	4.53e-01	0.125	-0.7508045	-0.09383953	4643.83	VWA1	von Willebrand factor A domain containing 1
102724916	7.48e-01	4.53e-01	0.2005	-0.7508361	-0.15051912	153.96	LOC102724916	uncharacterized LOC102724916
81621	7.48e-01	4.53e-01	0.1993	-0.7511865	-0.14970739	126.48	KAZALD1	Kazal type serine peptidase inhibitor domain 1
105369663	7.48e-01	4.53e-01	0.1387	-0.7508694	-0.10412117	189.91	LOC105369663	uncharacterized LOC105369663
27165	7.48e-01	4.53e-01	0.225	0.7511577	0.16903303	53.39	GLS2	glutaminase 2
27043	7.48e-01	4.53e-01	0.0561	0.7509026	0.0421331	5416.2	PELP1	proline, glutamate and leucine rich protein 1
26576	7.48e-01	4.53e-01	0.1814	0.7509178	0.13620181	114.23	SRPK3	SRSF protein kinase 3
101927777	7.48e-01	4.53e-01	0.1753	-0.7506321	-0.13158973	106.14	SATB1-AS1	SATB1 antisense RNA 1
8554	7.48e-01	4.53e-01	0.0391	0.7506142	0.0293275	5823.69	PIAS1	protein inhibitor of activated STAT 1
107985360	7.49e-01	4.53e-01	0.2251	0.7498104	0.1687606	29.41	LOC107985360	uncharacterized LOC107985360
101928222	7.49e-01	4.53e-01	0.3142	0.7501947	0.23567412	13.46	WDR35-DT	WDR35 divergent transcript
11259	7.49e-01	4.54e-01	0.5093	-0.7495782	-0.38179543	373.1	FILIP1L	filamin A interacting protein 1 like
152185	7.49e-01	4.53e-01	0.1733	0.7496532	0.12991388	569.56	SPICE1	spindle and centriole associated protein 1
64794	7.49e-01	4.54e-01	0.0918	0.7495527	0.06878528	1475.48	DDX31	DEAD-box helicase 31
977	7.49e-01	4.53e-01	0.0412	-0.7496774	-0.03087641	3864.42	CD151	CD151 molecule (Raph blood group)
595	7.49e-01	4.53e-01	0.3356	0.7498985	0.25167967	256.15	CCND1	cyclin D1
79018	7.49e-01	4.53e-01	0.126	0.7497099	0.0944408	804.37	GID4	GID complex subunit 4 homolog
105371816	7.49e-01	4.53e-01	0.3907	0.7496577	0.29286043	20.95	LOC105371816	
4541	7.49e-01	4.53e-01	0.1432	0.7499821	0.10740927	15126.94	ND6	NADH dehydrogenase subunit 6
57095	7.49e-01	4.54e-01	0.0907	0.7490555	0.06797477	4754.11	PITHD1	PITH domain containing 1
84832	7.49e-01	4.54e-01	0.1443	0.749094	0.1080613	153.09	ANKRD36BP1	ankyrin repeat domain 36B pseudogene 1
23022	7.49e-01	4.54e-01	0.2463	0.7491113	0.18448855	22.78	PALLD	palladin, cytoskeletal associated protein
91948	7.49e-01	4.54e-01	0.1629	-0.7490238	-0.12199117	93.18	LINC00923	long intergenic non-protein coding RNA 923
7138	7.49e-01	4.54e-01	0.2731	0.7490497	0.20454833	1647.17	TNNT1	troponin T1, slow skeletal type
8607	7.49e-01	4.54e-01	0.0383	-0.7489237	-0.02867985	5572.12	RUVBL1	RuvB like AAA ATPase 1
81614	7.49e-01	4.54e-01	0.0494	-0.7487628	-0.03700123	3136.55	NIPA2	NIPA magnesium transporter 2
3382	7.49e-01	4.54e-01	0.1259	-0.7486482	-0.0942178	1349.06	ICA1	islet cell autoantigen 1
57529	7.49e-01	4.54e-01	0.3515	-0.748584	-0.26314722	15.49	RTL9	retrotransposon Gag like 9
57567	7.49e-01	4.54e-01	0.1017	-0.7484107	-0.07609555	1117.46	ZNF319	zinc finger protein 319
9828	7.49e-01	4.54e-01	0.1135	-0.7481604	-0.08491088	5374.03	ARHGEF17	Rho guanine nucleotide exchange factor 17
80790	7.49e-01	4.54e-01	0.1264	-0.7482184	-0.09456595	7715.7	CMIP	c-Maf inducing protein
7726	7.50e-01	4.55e-01	0.1217	0.7476702	0.09102651	2452.83	TRIM26	tripartite motif containing 26
102724827	7.50e-01	4.55e-01	0.1953	-0.74717	-0.14589696	76.25	MIATNB	MIAT neighbor
7520	7.50e-01	4.55e-01	0.0709	0.7469972	0.05296603	19878.56	XRCC5	X-ray repair cross complementing 5
1665	7.50e-01	4.55e-01	0.1198	0.7467118	0.08949079	7619.67	DHX15	DEAH-box helicase 15
372	7.50e-01	4.55e-01	0.0867	-0.7467797	-0.06476579	15168.83	ARCN1	archain 1
26524	7.50e-01	4.55e-01	0.094	0.746648	0.07020826	4137.88	LATS2	large tumor suppressor kinase 2
51053	7.50e-01	4.55e-01	0.2204	0.746395	0.16452076	2002.6	GMNN	geminin DNA replication inhibitor
107987221	7.50e-01	4.56e-01	0.1357	0.7462656	0.10128132	106.07	LOC107987221	uncharacterized LOC107987221
6665	7.50e-01	4.55e-01	0.1882	-0.7462995	-0.14048965	65.41	SOX15	SRY-box transcription factor 15
9967	7.50e-01	4.56e-01	0.1104	0.7460861	0.08233602	12916.57	THRAP3	thyroid hormone receptor associated protein 3
84216	7.50e-01	4.56e-01	0.2661	0.7460744	0.19852039	27.9	TMEM117	transmembrane protein 117
101928059	7.50e-01	4.56e-01	0.0729	0.7459163	0.05436029	317.3	LOC101928059	uncharacterized LOC101928059
1656	7.51e-01	4.56e-01	0.1058	0.7457517	0.07889682	11895.49	DDX6	DEAD-box helicase 6
51751	7.51e-01	4.56e-01	0.2905	-0.7457934	-0.21667842	15.18	HIGD1B	HIG1 hypoxia inducible domain family member 1B
4297	7.51e-01	4.56e-01	0.0471	0.745391	0.03512129	11344.06	KMT2A	lysine methyltransferase 2A
57658	7.51e-01	4.56e-01	0.1023	0.7454349	0.076279	3386.46	CALCOCO1	calcium binding and coiled-coil domain 1
79798	7.51e-01	4.56e-01	0.1924	-0.7453322	-0.14336789	4428.61	ARMC5	armadillo repeat containing 5
102724219	7.51e-01	4.56e-01	0.1026	0.7455434	0.07648466	121.58	LOC102724219	uncharacterized LOC102724219
25977	7.51e-01	4.56e-01	0.0462	-0.7452134	-0.03445624	1014.6	NECAP1	NECAP endocytosis associated 1
645	7.51e-01	4.56e-01	0.2714	-0.7451054	-0.20221666	646.13	BLVRB	biliverdin reductase B
79947	7.51e-01	4.57e-01	0.0457	0.7444772	0.03402344	1904.65	DHDDS	dehydrodolichyl diphosphate synthase subunit
10352	7.51e-01	4.56e-01	0.0965	-0.7446809	-0.07185695	916.94	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial
643387	7.51e-01	4.57e-01	0.1639	0.7445559	0.12201662	40.96	TARDBPP3	TARDBP pseudogene 3
152217	7.51e-01	4.57e-01	0.165	-0.7444336	-0.1228364	1568.06	NCBP2AS2	NCBP2 antisense 2 (head to head)
57488	7.51e-01	4.56e-01	0.1548	-0.7446983	-0.11524449	7969.61	ESYT2	extended synaptotagmin 2
442421	7.51e-01	4.56e-01	0.3055	-0.7447626	-0.22751988	18.27	PTGER4P2-CDK2AP2P2	PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene
122416	7.51e-01	4.57e-01	0.3775	-0.7444611	-0.28101247	16.34	ANKRD9	ankyrin repeat domain 9
55145	7.51e-01	4.57e-01	0.0463	0.7443192	0.03447837	838.88	THAP1	THAP domain containing 1
22873	7.51e-01	4.57e-01	0.5621	-0.744256	-0.41834205	82.28	DZIP1	DAZ interacting zinc finger protein 1
1520	7.51e-01	4.58e-01	0.1094	0.7428362	0.08130302	2001	CTSS	cathepsin S
7866	7.51e-01	4.57e-01	0.0668	0.7431552	0.0496707	2899.55	IFRD2	interferon related developmental regulator 2
93973	7.51e-01	4.58e-01	0.0376	0.7427181	0.02793946	3569.11	ACTR8	actin related protein 8
7478	7.51e-01	4.57e-01	0.3847	-0.7431244	-0.28585123	32.74	WNT8A	Wnt family member 8A
2651	7.51e-01	4.58e-01	0.3614	0.74278	0.26845518	23.58	GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group)
203274	7.51e-01	4.57e-01	0.2418	-0.7432095	-0.17969778	158.4	LINC00537	long intergenic non-protein coding RNA 537
10044	7.51e-01	4.57e-01	0.054	0.744065	0.04014894	4786.83	SH2D3C	SH2 domain containing 3C
23185	7.51e-01	4.57e-01	0.0539	-0.7437806	-0.04009215	4952.12	LARP4B	La ribonucleoprotein 4B
728798	7.51e-01	4.57e-01	0.1806	-0.743453	-0.13423832	61.82	FRMPD2B	FERM and PDZ domain containing 2B, pseudogene
387778	7.51e-01	4.57e-01	0.8373	-0.7435682	-0.62258723	48.37	SPDYC	speedy/RINGO cell cycle regulator family member C
107984509	7.51e-01	4.57e-01	0.2364	-0.7436862	-0.17582967	100.62	LOC107984509	
105370174	7.51e-01	4.57e-01	0.1636	0.7441272	0.12175056	91.64	LOC105370174	uncharacterized LOC105370174
30001	7.51e-01	4.57e-01	0.3251	0.7432735	0.24161673	1538.58	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
107984837	7.51e-01	4.58e-01	0.1774	0.742766	0.13175711	422.2	LOC107984837	
100130015	7.51e-01	4.57e-01	0.1311	0.7432645	0.09746781	80.09	URAHP	urate (hydroxyiso-) hydrolase, pseudogene
84444	7.51e-01	4.57e-01	0.0591	0.7433132	0.04393251	8843.49	DOT1L	DOT1 like histone lysine methyltransferase
7675	7.51e-01	4.57e-01	0.0924	0.7429801	0.06868004	5328.95	ZNF121	zinc finger protein 121
105372712	7.51e-01	4.57e-01	0.1045	-0.7437963	-0.07774339	234.92	LINC02970	long intergenic non-protein coding RNA 2970
101928891	7.51e-01	4.57e-01	0.1772	0.7437315	0.13180073	61.56	LINC01637	long intergenic non-protein coding RNA 1637
9203	7.51e-01	4.57e-01	0.0567	0.7429833	0.04212223	5322.36	ZMYM3	zinc finger MYM-type containing 3
158800	7.51e-01	4.57e-01	0.5227	-0.7434491	-0.38857219	15.61	RHOXF1	Rhox homeobox family member 1
7227	7.51e-01	4.58e-01	0.2437	-0.7425339	-0.18096669	8739.13	TRPS1	transcriptional repressor GATA binding 1
869	7.51e-01	4.58e-01	0.8195	0.7425965	0.60856012	17.77	CBLN1	cerebellin 1 precursor
80216	7.51e-01	4.58e-01	0.2226	-0.7421311	-0.16516221	1225.19	ALPK1	alpha kinase 1
92014	7.51e-01	4.58e-01	0.073	-0.7423219	-0.05420059	513.75	SLC25A51	solute carrier family 25 member 51
162998	7.51e-01	4.58e-01	0.4059	0.7422763	0.30126281	40.74	OR7D2	olfactory receptor family 7 subfamily D member 2
100113380	7.51e-01	4.58e-01	0.4051	0.7421996	0.30063526	69.23	SNORD125	small nucleolar RNA, C/D box 125
391356	7.51e-01	4.58e-01	0.0551	-0.7419803	-0.0409025	895.86	PTRHD1	peptidyl-tRNA hydrolase domain containing 1
9657	7.51e-01	4.58e-01	0.061	0.7420412	0.04527773	2491.03	IQCB1	IQ motif containing B1
100316904	7.51e-01	4.58e-01	0.1562	-0.7417366	-0.11588574	425.51	SAP25	Sin3A associated protein 25
160287	7.51e-01	4.58e-01	0.3194	-0.7417936	-0.23693823	26.07	LDHAL6A	lactate dehydrogenase A like 6A
7567	7.51e-01	4.58e-01	0.1695	-0.7418453	-0.12573937	83.94	ZNF19	zinc finger protein 19
105379163	7.51e-01	4.59e-01	0.2284	-0.7412324	-0.16928674	25.35	LOC105379163	uncharacterized LOC105379163
10007	7.51e-01	4.59e-01	0.0809	0.7411944	0.05999238	743.41	GNPDA1	glucosamine-6-phosphate deaminase 1
