Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Uterus Female 30-39 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	GJC1;LINGO2;ISLR;TMEM158;TMEM200A;GAS1;SERTM1;PCDHB7
Minor Salivary Gland Female 30-39 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	ASCL3;RNASE8;TMEM200C;SLITRK6;GCNT3;FUT2;PHLDA1;CCDC160
Skin - Not Sun Exposed (Suprapubic) Female 40-49 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	XCR1;GJB3;SP6;OR5P3;SPTSSB;OR5P2;C1ORF74;LTB4R
Nerve - Tibial Female 40-49 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	FOXD3;FOXD2;FGFBP2;FOXD1;TMEM215;SMCO3;OR2AT4;OR6B2
Brain - Anterior Cingulate Cortex (BA24) Female 50-59 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	SMIM10L2B;OR8K5;OR5H15;C1ORF216;ENC1;ELFN2;DRD5;OR4S2
Nerve - Tibial Female 50-59 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	FOXD3;FOXD2;FGFBP2;FOXD1;TMEM215;SMCO3;OR2AT4;OR6B2
Brain - Caudate (Basal Ganglia) Male 70-79 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	ANKRD34B;MC4R;LRRC10B;NHLH1;GPR88;GPR75;DRD1;POU3F4
Adipose - Visceral (Omentum) Male 70-79 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	SPAAR;FLRT3;BDKRB1;GAS1;GPR4;SPRY1;C21ORF62;USP17L13
Pancreas Male 40-49 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	GPR150;OR10G4;OR6M1;LENG9;OR8D4;BHLHA15;RNF186;OR4D5
Brain - Caudate (Basal Ganglia) Female 50-59 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	ANKRD34B;C1QTNF4;LRRC10B;GPR88;GPR75;LRRN1;DRD1;POU3F4
Brain - Cortex Female 50-59 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	BHLHA9;KCNJ4;CHRM1;FOXD4L6;KCNS2;HTR1A;RNF208;ELFN2
Colon - Sigmoid Male 40-49 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	CHRM2;GJC1;C3ORF80;NPY4R;MAB21L2;TNFAIP8L1;LRRC3;MRGPRD
Cells - Cultured Fibroblasts Female 20-29 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	ITPRIPL2;DSEL;TPBG;TRNP1;TWIST2;RRS1;CHAMP1;TWIST1
Brain - Spinal Cord (Cervical C-1) Male 70-79 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	PAQR8;GPR151;GJC2;KCNJ10;CHRM5;OR9A2;GPR62;ZNF488
Brain - Spinal Cord (Cervical C-1) Male 40-49 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	PAQR8;GJC2;OR2L13;OR9A2;OR2L2;PRR18;GPR62;ZNF488
Brain - Hypothalamus Female 70-79 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	IFNA6;OR4F29;PRR18;OLIG1;TMEM74;GPR62;OLIG2;OR4F5
Heart - Atrial Appendage Female 70-79 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	PPP1R3G;GJA3;OR8B8;GJA5;OR4F29;OR10P1;HSPB3;SSTR5
Ovary Female 70-79 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	CHST7;FOXL2NB;FOXL2;LPAR4;FFAR1;C21ORF62;HS3ST1;TCEAL9
Pancreas Male 70-79 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	ASCL5;OR9I1;GPR150;OR10G4;LENG9;C2CD4B;BHLHA15;FUT1
Cervix - Ectocervix Female 40-49 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	OR8H1;ISLR;FOXL2NB;OR5L1;ZBTB12;OR5B3;ELFN1;ADRA2A
Bladder Male 50-59 Up	8/100	0.7838521165810345	0.9999674121603924	0	0	0.7918828802967739	0.19285112062566345	OR5M11;OR10H1;OR4X1;USP17L8;SLITRK6;OR13A1;OR1L1;OR13C4
Esophagus - Gastroesophageal Junction Male 60-69 Up	3/41	0.784919180168179	0.9999674121603924	0	0	0.7192849144136938	0.17419248011398264	CHRM3;CYSLTR1;MAGEB17
Esophagus - Gastroesophageal Junction Female 70-79 Up	1/15	0.7902470057574533	0.9999674121603924	0	0	0.6509904569115096	0.1532494791498538	CYSLTR1
Artery - Coronary Female 20-29 Up	4/54	0.7943077300952074	0.9999674121603924	0	0	0.7287582361885454	0.1678215973655845	GJA5;HTR1B;KCNA5;SMIM10
Esophagus - Gastroesophageal Junction Male 40-49 Up	3/42	0.7985968066856902	0.9999674121603924	0	0	0.7008027433559348	0.15760989434569847	CHRM3;CYSLTR1;MAGEB17
Esophagus - Gastroesophageal Junction Female 40-49 Up	4/57	0.8278597119353281	0.9999674121603924	0	0	0.687393013225717	0.12985649263543467	CHRM3;CYSLTR1;SLITRK3;S1PR3
Artery - Coronary Female 60-69 Up	6/82	0.8328494798096211	0.9999674121603924	0	0	0.7188576463991028	0.13148075259021633	FOXS1;PCDHB16;GPR20;KCNA5;S1PR3;SMIM10
Breast - Mammary Tissue Female 40-49 Up	4/59	0.8476020035054701	0.9999674121603924	0	0	0.6623231811270331	0.10951122290863667	TIGD2;HCAR1;CCDC8;CITED4
Esophagus - Muscularis Male 60-69 Up	4/60	0.8567337305707157	0.9999674121603924	0	0	0.6504597784374774	0.10057936494284958	CYSLTR1;TPBG;SLITRK3;S1PR3
Breast - Mammary Tissue Male 30-39 Up	7/98	0.8629319585788843	0.9999674121603924	0	0	0.7001952362358453	0.10322238534896269	SMIM3;RAB6C;HCAR1;NPY2R;KLHDC7A;ADRA2A;ZBED3
Esophagus - Gastroesophageal Junction Male 50-59 Up	3/48	0.8661064162578546	0.9999674121603924	0	0	0.6071597433299561	0.08727769244435445	CHRM3;MAS1L;CYSLTR1
Skin - Not Sun Exposed (Suprapubic) Female 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	GJB4;CAPNS2;GJB3;OR5P3;SPTSSB;OR5P2;OR10A6
Stomach Male 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXQ1;KCNE2;ARL14;PTGDR2;GPER1;GCNT4;FUT1
Skin - Not Sun Exposed (Suprapubic) Male 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CALML5;GJB4;CAPNS2;GJB3;OR5P3;SPTSSB;OR5P2
Colon - Sigmoid Male 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CHRM2;GJC1;C3ORF80;NPY4R;MAB21L2;TNFAIP8L1;LRRC3
Nerve - Tibial Male 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXD3;FOXD2;FOXD1;C2ORF88;SMCO3;SLITRK5;OR6B2
Minor Salivary Gland Male 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ASCL3;RNASE8;SLITRK6;RNF183;FUT2;PHLDA1;CCDC160
Brain - Cortex Male 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	BHLHA9;KCNJ4;CHRM1;RNF208;ELFN2;SPRN;PNMA6A
Colon - Sigmoid Male 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CHRM2;GJC1;NPY4R;MAB21L2;TNFAIP8L1;LRRC3;SUPT20HL1
Stomach Female 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXQ1;KCNE2;ARL14;PTGDR2;GPER1;GCNT4;SSTR1
Heart - Atrial Appendage Male 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CYSLTR2;OR8B8;OR10P1;HSPB3;LRRC10;MT1HL1;SSTR5
Brain - Spinal Cord (Cervical C-1) Male 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	PAQR8;GJC2;KCNJ10;CHRM5;OR9A2;GPR62;ZNF488
Minor Salivary Gland Male 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ASCL3;MRGPRX3;RNASE8;TMEM200C;SLITRK6;FUT2;CCDC160
Cells - Cultured Fibroblasts Male 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	OR1Q1;DSEL;OR1J4;TWIST2;TMEM119;TWIST1;CHML
Brain - Anterior Cingulate Cortex (BA24) Male 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ATOH7;SMIM10L2A;ENC1;RNF182;PNMA2;ELFN2;DRD5
Adipose - Subcutaneous Male 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	SMIM3;HTR1F;S1PR1;ACKR2;KCTD12;ADRA2A;ZBED3
Nerve - Tibial Male 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXD3;FOXD2;FGFBP2;FOXD1;TMEM215;SMCO3;OR6B2
Skin - Not Sun Exposed (Suprapubic) Male 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	PSAPL1;GJB4;OLIG3;CAPNS2;GJB3;GJB5;SP6
Brain - Cerebellar Hemisphere Male 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	NEUROD1;NEUROD2;CCDC177;AMER3;KCNA1;MAB21L1;DIRAS2
Artery - Aorta Female 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXC1;FIBIN;ACKR4;PRSS35;ADRA2C;PCDHB11;SOD3
Heart - Left Ventricle Female 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ERVMER34-1;GJA3;XIRP1;HSPB3;LRRC10;UQCRHL;MT1HL1
Skin - Not Sun Exposed (Suprapubic) Female 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CALML5;GJB3;TREX2;SPTSSB;ADRB2;C1ORF74;ASCL2
Adipose - Subcutaneous Female 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	NANOS1;SMIM3;CEBPA;GPBAR1;G0S2;ADRA2A;PHLDA3
Whole Blood Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ARL11;FRAT2;C5AR2;TNFAIP8L2;TLR5;S1PR4;C16ORF54
Lung Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	TMEM100;TMEM125;OR6K3;FLRT3;KCNS3;OR6N2;AGTR2
Pancreas Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	GPR119;LENG9;OR10G6;BHLHA15;RNF186;CHST4;OR4D5
Stomach Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXQ1;KCNE2;ARL14;PTGDR2;P2RY14;GCNT4;FUT1
Nerve - Tibial Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXD3;FOXD2;FGFBP2;FOXD1;TMEM215;SMCO3;OR6B2
Adipose - Subcutaneous Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	SMIM3;KRTAP13-4;HTR1F;S1PR1;KCTD12;ADRA2A;ZBED3
Colon - Sigmoid Female 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CHRM2;GJC1;UBXN10;MAB21L2;TNFAIP8L1;LRRC3;MRGPRD
Stomach Female 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXQ1;KCNE2;PTGDR2;REP15;GPER1;GCNT4;SSTR1
Thyroid Female 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	OR2A1;OR11L1;FOXE1;ZBED2;OR2A42;OR2T8;OR2T33
Colon - Transverse Female 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FZD5;NPY4R;REP15;RXFP4;PRR15;GCNT3;ATOH1
Colon - Sigmoid Female 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CHRM2;GJC1;UBXN10;NPY4R;MAB21L2;TNFAIP8L1;MRGPRD
Nerve - Tibial Female 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXD3;FOXD2;FGFBP2;FOXD1;TMEM215;SMCO3;OR6B2
Whole Blood Male 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ARL11;FRAT2;PTAFR;TNFAIP8L2;TLR5;S1PR4;C16ORF54
Adipose - Subcutaneous Male 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	SMIM3;CEBPA;SPAAR;S1PR1;G0S2;ADRA2A;ZBED3
Heart - Atrial Appendage Male 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CYSLTR2;GJA3;XIRP1;OR10P1;HSPB3;LRRC10;MT1HL1
Brain - Amygdala Female 60-69 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	OR5AU1;USP17L7;RNASE10;OLIG1;OLIG2;ELFN2;USP17L2
Cells - Cultured Fibroblasts Female 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	DSEL;TPBG;TRNP1;TWIST2;CHAMP1;TWIST1;CHML
Brain - Cortex Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	BHLHA9;KCNS2;ENC1;OR14I1;HTR1A;LRRC4;SPRN
Brain - Amygdala Female 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	SOX2;TRIL;TAAR6;GPR75;OLIG1;OLIG2;ELFN2
Brain - Cerebellar Hemisphere Male 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	NEUROD1;NEUROD2;CCDC177;KCNA1;MAB21L1;DIRAS2;SSTR2
Brain - Spinal Cord (Cervical C-1) Male 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	PAQR8;GPR151;GJC2;KCNJ10;OR5J2;GPR62;ZNF488
Adipose - Visceral (Omentum) Male 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	SOCS3;SPAAR;OR52N1;CDC42EP2;GAS1;GPR4;OR52N5
Whole Blood Male 70-79 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	HCAR2;HCAR3;OR2W3;OR52E1;OR51B6;RHOG;OR52B2
Skin - Not Sun Exposed (Suprapubic) Male 70-79 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	KRTAP11-1;RASSF10;CAPNS2;SP6;OR5P3;SPTSSB;ASCL2
Brain - Substantia Nigra Female 50-59 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	SMIM10L2B;P2RY12;FOXB1;KCNE5;TMEM200C;OLIG1;POU3F2
Lung Female 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	TMEM100;TMEM125;FLRT3;GJA5;KCNS3;OR6N2;FPR3
Pancreas Female 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	GPR119;OR10G4;OR6M1;LENG9;OR8D4;BHLHA15;OR4D5
Brain - Amygdala Male 40-49 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ATOH7;TAAR8;CCDC85B;TAAR6;ENC1;ELFN2;DRD5
Artery - Aorta Male 70-79 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	FOXC2;FOXC1;FOXS1;PCDHB16;KCNA5;ADRA2C;SOD3
Adipose - Visceral (Omentum) Female 70-79 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CCDC71L;SMIM3;NFIL3;GAS1;GPR4;SPRY1;THRSP
Esophagus - Muscularis Female 70-79 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	CHRM3;MAS1L;CYSLTR1;TPBG;OR4C45;S1PR3;QRFP
Brain - Caudate (Basal Ganglia) Female 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	ANKRD34B;CHRM4;GPR88;GPR52;LRRN1;DRD1;AKAP5
Brain - Hippocampus Male 30-39 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	SMIM10L2B;ATOH7;SMIM10L2A;ENC1;HTR1A;SOWAHA;ELFN2
Brain - Substantia Nigra Male 20-29 Up	7/100	0.8761253533310286	0.9999674121603924	0	0	0.6850608591234103	0.09059662748002063	P2RY12;FOXB1;GJC2;KCNE5;ERVV-2;OLIG1;OLIG2
Esophagus - Gastroesophageal Junction Male 30-39 Up	6/89	0.8847988297942118	0.9999674121603924	0	0	0.6579743632062497	0.08053275295878483	CHRM3;CYSLTR1;MAGEB17;P2RY14;SLITRK3;S1PR3
Adipose - Visceral (Omentum) Male 50-59 Up	5/79	0.9014602771182201	0.9999674121603924	0	0	0.6149950660599748	0.06379915790644228	SOCS3;SPAAR;GAS1;GPR4;SPRY1
Artery - Coronary Male 40-49 Up	5/83	0.9227951053996595	0.9999674121603924	0	0	0.5833268320590835	0.04686917741863988	FOXS1;GPR34;GJA5;FPR3;KCNA5
Esophagus - Muscularis Female 40-49 Up	5/84	0.9274441209790676	0.9999674121603924	0	0	0.5759108532107736	0.043379179565439026	CHRM3;CYSLTR1;TPBG;SLITRK3;S1PR3
Breast - Mammary Tissue Female 50-59 Up	4/71	0.9298753665930598	0.9999674121603924	0	0	0.5433350228079067	0.039503018651957454	TIGD2;HCAR1;MRGPRX3;CITED4
Stomach Male 20-29 Up	5/86	0.9360005438887837	0.9999674121603924	0	0	0.5616282272806952	0.03714565368374522	FOXQ1;KCNE2;P2RY14;LRRC3;GCNT4
Nerve - Tibial Male 50-59 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXD3;FOXD2;FGFBP2;FOXD1;SMCO3;OR6B2
Spleen Male 60-69 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	OR2AJ1;CNR2;GPR182;OR9G4;OR5AK2;MPEG1
Cells - Cultured Fibroblasts Male 50-59 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	DSEL;TRNP1;TWIST2;TMEM119;TWIST1;CHML
Nerve - Tibial Female 60-69 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXD3;FOXD2;FOXD1;SMCO3;SLITRK5;OR6B2
Brain - Cerebellar Hemisphere Male 50-59 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	NEUROD1;NEUROD2;CCDC177;KCNA1;MAB21L1;DIRAS2
Esophagus - Muscularis Female 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CHRM3;CYSLTR1;ALDH1B1;TPBG;SLITRK3;S1PR3
Stomach Female 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXQ1;KCNE2;ARL14;REP15;GPER1;GCNT4
Brain - Cerebellar Hemisphere Female 60-69 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	NEUROD1;NEUROD2;KCNA1;MAB21L1;DIRAS2;IFNA8
Brain - Spinal Cord (Cervical C-1) Female 60-69 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	PAQR8;GPR151;GJC2;OR9A2;GPR62;ZNF488
Cells - Cultured Fibroblasts Male 30-39 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	OR1Q1;DSEL;OR1J4;TWIST2;TMEM119;TWIST1
Skin - Not Sun Exposed (Suprapubic) Male 30-39 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CALML5;GJB4;GJB3;SPTSSB;C1ORF74;KRTAP20-2
Brain - Anterior Cingulate Cortex (BA24) Female 60-69 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXG1;RNF182;RNF208;ELFN2;LRRC3B;DRD5
Colon - Transverse Female 50-59 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	OMP;REP15;RXFP4;PRR15;GCNT3;ATOH1
Artery - Aorta Male 30-39 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXC2;FOXC1;FIBIN;ADRA2C;PCDHB11;SOD3
Heart - Atrial Appendage Male 30-39 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	PPP1R3G;OR8B8;OR10P1;HSPB3;LRRC10;MT1HL1
Thyroid Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	OR2A1;OR11L1;FOXE1;ZBED2;OR2A42;OR2T8
Spleen Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CNR2;GPR182;PPIAL4C;CXCR6;OR5AK2;MPEG1
Pancreas Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	ASCL5;GPR119;OR10G4;LENG9;BHLHA15;RNF186
Esophagus - Muscularis Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CHRM3;CYSLTR1;ALDH1B1;TPBG;SLITRK3;S1PR3
Small Intestine - Terminal Ileum Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	ZNF80;TIFAB;CNR2;OR10G2;GPR31;GPR82
Colon - Transverse Male 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	OMP;CDC42EP5;REP15;RXFP4;PRR15;ATOH1
Heart - Atrial Appendage Female 30-39 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	GJA5;KCNA5;OR10P1;HSPB3;LRRC10;MT1HL1
Esophagus - Muscularis Female 30-39 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CHRM3;CYSLTR1;ALDH1B1;TPBG;SLITRK3;S1PR3
Artery - Aorta Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXC2;FOXC1;FIBIN;ADRA2C;PCDHB11;SOD3
Minor Salivary Gland Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	TIGD2;TMEM200C;SLITRK6;FUT2;SOX4;CCDC160
Adipose - Subcutaneous Female 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	SMIM3;CEBPA;GPBAR1;G0S2;ADRA2A;PHLDA3
Colon - Sigmoid Female 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CHRM2;GJC1;C3ORF80;MAB21L2;TNFAIP8L1;LRRC3
Heart - Atrial Appendage Female 50-59 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CYSLTR2;XIRP1;OR10P1;HSPB3;MT1HL1;SSTR5
Brain - Frontal Cortex (BA9) Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	SLITRK1;KCNS2;NPBWR2;ENC1;OR14I1;CDK5R2
Nerve - Tibial Male 70-79 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXD3;FOXD2;FOXD1;C2ORF88;SMCO3;SLITRK5
Spleen Female 50-59 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CNR2;GPR182;OR9G4;CCR5;OR5AK2;MPEG1
Heart - Left Ventricle Female 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	ERVMER34-1;GJA3;XIRP1;HSPB3;LRRC10;MT1HL1
Spleen Male 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CNR2;GPR182;CXCR6;CCR5;OR5AK2;MPEG1
Artery - Aorta Male 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXC2;FOXC1;FIBIN;ADRA2C;PCDHB11;SOD3
Minor Salivary Gland Male 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	ASCL3;TMEM200C;SLITRK6;RNF183;FUT2;CCDC160
Brain - Cerebellar Hemisphere Female 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	NEUROD1;NEUROD2;CCDC177;KCNA1;MAB21L1;DIRAS2
Stomach Female 30-39 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	FOXQ1;KCNE2;PTGDR2;REP15;GCNT4;OR10R2
Brain - Spinal Cord (Cervical C-1) Female 40-49 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	PAQR8;GJC2;CHRM5;OR9A2;GPR62;ZNF488
Colon - Sigmoid Male 70-79 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CHRM2;GJC1;P2RY1;MAB21L2;MRGPRD;SUPT20HL1
