Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ec	3/22	0.466123554225547	0.9999961489507013	0	0	1.2274460855696554	0.9369151723917758	SOX2;FUT4;POU3F4
Lateral root	3/22	0.466123554225547	0.9999961489507013	0	0	1.2274460855696554	0.9369151723917758	ARL14;CDC42EP5;ZNF830
Sporozoite	3/22	0.466123554225547	0.9999961489507013	0	0	1.2274460855696554	0.9369151723917758	CEMP1;HIST2H2BE;MAGEB5
Neuroblast	6/48	0.4712117188162001	0.9999961489507013	0	0	1.110566654102274	0.8356434098683494	SOX2;NEUROD1;OLIG2;BHLHE23;ASCL1;NEUROG2
Myeloid leukemia cell	2/14	0.4854927550521443	0.9999961489507013	0	0	1.295580918934738	0.9361750003931082	SOCS1;MGAT1
Spermatozoon	2/14	0.4854927550521443	0.9999961489507013	0	0	1.295580918934738	0.9361750003931082	OR7A5;CCIN
HOS cell	2/14	0.4854927550521443	0.9999961489507013	0	0	1.295580918934738	0.9361750003931082	CCR1;CCR5
Pollen mother cell	2/14	0.4854927550521443	0.9999961489507013	0	0	1.295580918934738	0.9361750003931082	HIST1H1T;H1FNT
Small cell lung cancer cell	2/14	0.4854927550521443	0.9999961489507013	0	0	1.295580918934738	0.9361750003931082	ASCL1;POU3F2
bf2	2/14	0.4854927550521443	0.9999961489507013	0	0	1.295580918934738	0.9361750003931082	FOXD1;FOXG1
Spiral organ	3/23	0.49655105096179897	0.9999961489507013	0	0	1.1660079051383399	0.8162859637813215	GJB2;GJB3;CLDN14
Olfactory epithelium	4/32	0.5032994211608973	0.9999961489507013	0	0	1.1104694953552599	0.7624150584030418	OR1D2;VN1R1;B3GNT2;NEUROG1
B-cell lymphoma cell	16/138	0.5111608088505434	0.9999961489507013	0	0	1.019405665295719	0.68409362392738	HIST1H4K;HIST1H4L;HIST2H4A;HIST1H4A;HIST1H4B;HIST2H4B;HIST4H4;HNRNPF;HIST1H4H;HIST1H4I;HIST1H4J;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F;GAPT
Anal fin	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	ENC1
Arterial endothelium	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	TMEM100
Astrocyte cell line	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	C3AR1
Blastocyte	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	HSPA1B
Bpe	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	FOXL2
Buccal mass	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	ENC1
CAL-27 cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	DNAJB7
CT-26 cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	DDX53
Cercaria	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	ASPRV1
Cerebrovascular system	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	MRGPRE
Choriocarcinoma cell line	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	ERV3-1
Cladode	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	PYDC1
Corona	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	LINGO2
Epidermal cell line	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	JUN
Epididymal epithelium	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	CCDC70
Fbt	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	SLC18A3
Flexor digitorum longus	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	MARVELD1
GOTO cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	RAP2B
Gastrodermis	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	MAGEH1
Genital mucosa	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	CCR5
Gut epithelium	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	FFAR2
Hodgkin lymphoma cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	ZHX2
Htk	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	LDHAL6B
Kna	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	MARVELD1
Liposarcoma cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	THRSP
Longissimus lumborum	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	PIGM
Matlu	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	AGTR2
Ms	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	DPM3
NRK cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	FIBIN
Nephroblastoma cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	HIST2H3C
Olfactory nerve	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	OMP
Pancreatic acinar cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	BHLHA15
Peritubular contractile cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	MAGEB4
Plant crown	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	RNASE13
RAMOS cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	PIGY
RBL-2H3 cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	C3AR1
Root cap	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	ACTBL2
SKOV-3 cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	PHLDA2
SW-620 cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	IER5L
a15	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	ENDOV
at1 cell	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	AGTR2
c83	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	JUND
gl1	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	LDHAL6B
igr1	1/6	0.5163168379570156	0.9999961489507013	0	0	1.5546292233435717	1.0276638232267419	INSM2
Pancreatic beta cell	8/68	0.5186367437698347	0.9999961489507013	0	0	1.0363849765258215	0.6804401695092047	MAFB;KCNJ11;GPR119;SUMO4;FFAR2;C2CD4B;INSM2;FFAR1
Human brain microvascular endothelial cell	2/15	0.5232285525890528	0.9999961489507013	0	0	1.1958533126224082	0.7745983263466147	CLDN5;IMP3
Trypomastigote	2/15	0.5232285525890528	0.9999961489507013	0	0	1.1958533126224082	0.7745983263466147	ZFP2;TLR2
cc1	2/15	0.5232285525890528	0.9999961489507013	0	0	1.1958533126224082	0.7745983263466147	KCNF1;OLIG2
Semicircular canal	4/33	0.5283634307675543	0.9999961489507013	0	0	1.0721168414035513	0.6839793635932594	GJB2;FAM84A;FUT2;POU3F4
Cerebral white matter	4/34	0.552791142139624	0.9999961489507013	0	0	1.0363210310486233	0.6143052305626722	GJC2;OMG;OLIG1;POU3F1
Epithelium	3/25	0.5546174520056821	0.9999961489507013	0	0	1.0598874116660677	0.6247789110773452	ZNF672;NACA2;SFN
Stria vascularis	3/25	0.5546174520056821	0.9999961489507013	0	0	1.0598874116660677	0.6247789110773452	KCNJ10;GJB3;GJB6
Embryonic carcinoma cell	2/16	0.559051190565154	0.9999961489507013	0	0	1.11037250721184	0.6456974188399097	SOX2;ASCL1
Microgametophyte	2/16	0.559051190565154	0.9999961489507013	0	0	1.11037250721184	0.6456974188399097	DOLK;SPTSSB
Oc cell	2/16	0.559051190565154	0.9999961489507013	0	0	1.11037250721184	0.6456974188399097	CCDC54;PCDHB3
Sepal	2/16	0.559051190565154	0.9999961489507013	0	0	1.11037250721184	0.6456974188399097	SERTAD1;CALML3
Uterine epithelium	2/16	0.559051190565154	0.9999961489507013	0	0	1.11037250721184	0.6456974188399097	TOR4A;FUT1
Blood vessel	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	SPHAR
Submandibular gland	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	SPRR3
Urinary bladder cancer cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	CAPNS2
Adductor	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	AMIGO2
Amnioserosa	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	RAB40AL
Apical bud	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	SPRY2
Cardiac stomach	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	QRFP
Daphnid	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	NAT8
Ectoplacental cone	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	LDOC1
Eiii	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	TMEM158
HEL cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	PRM3
Human amniotic epithelial cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	SOX2
Ink	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	TAF9
Ltk	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	KCNA5
MEF cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	FAM220A
Mat-Ly-Lu cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	AGTR2
N-27 cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	RRAGA
NCI-N87 cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	GPR34
Novikoff hepatoma cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	HIST1H1T
Oliva	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	OLIG3
Pericarp	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	RNASE8
Pinealocyte	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	BHLHA15
Plant scale	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	C1GALT1C1
Posterior pharynx	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	MAGEH1
Prostate gland intraepithelial neoplasia cell line	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	OR51E2
RT-4 cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	TEX19
SK-N-AS cell	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	CD248
Sprout	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	SPRR1A
Vomeronasal nerve	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	OMP
b82	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	MAGEH1
chse214	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	IFNA13
dg1	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	C3ORF18
e2	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	CRCT1
hf1	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	CHRM5
me180	1/7	0.5714731390933692	0.9999961489507013	0	0	1.29545122129589	0.7248539232146604	FGFBP1
Daltons lymphoma cell	2/17	0.5929063058011554	0.9999961489507013	0	0	1.0362891425226808	0.5416879132033287	SOCS3;SOCS1
Fhm	2/17	0.5929063058011554	0.9999961489507013	0	0	1.0362891425226808	0.5416879132033287	GIMAP7;ZNF146
Fibula	2/17	0.5929063058011554	0.9999961489507013	0	0	1.0362891425226808	0.5416879132033287	BHLHA9;CTXN1
Granulosa cell	2/17	0.5929063058011554	0.9999961489507013	0	0	1.0362891425226808	0.5416879132033287	GJA4;PRSS35
Saphenous vein	2/17	0.5929063058011554	0.9999961489507013	0	0	1.0362891425226808	0.5416879132033287	HTR1B;OR7D4
Suprachiasmatic nucleus	2/17	0.5929063058011554	0.9999961489507013	0	0	1.0362891425226808	0.5416879132033287	NFIL3;MAGEC2
TZM-bl cell	2/17	0.5929063058011554	0.9999961489507013	0	0	1.0362891425226808	0.5416879132033287	GPR160;CCR5
Ovary cell line	4/36	0.5995319657026851	0.9999961489507013	0	0	0.9714411247803163	0.49699509383436813	IRS1;MGAT1;GP1BA;PEX2
Gastroesophageal cancer cell	5/46	0.6140638531458078	0.9999961489507013	0	0	0.9476815867059769	0.4621429538561211	FZD2;FZD5;FZD7;FZD9;FZD10
Colonic epithelium	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	CLDN2
Heart primordium	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	ZNF322
Umbilical cord	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	CEBPA
Ascites tumor cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	CHST14
C6 glioma cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	MAGEB18
CHO-LY-B cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	SPTSSB
Chl	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	GPR15
Citrullinemia	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	SLC25A2
Embryonic neural stem cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	NEUROD4
Endocardium	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	ENHO
Endostyle	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	FOXE1
Epiglottis	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	FOXE1
HOG cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	MAGEH1
Iliac artery	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	POU3F1
Inferior mesenteric artery	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	INSM1
Kco	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	KCNJ11
Larval integument	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	MOCS3
MDCK-MDR1 cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	TOB2
Miracidium	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	MPEG1
NCI-H157 cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	MTRNR2L4
Primary cell line	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	FOXL2
Procambium	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	RNASE13
Right atrium	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	IVL
Thymic stromal cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	PSMB11
Tongue cancer cell	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	DNAJB7
Vertebral endplate	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	ADO
White adipose tissue	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	MC4R
bud8	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	RAB40AL
d17	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	RNASE10
fh4	1/8	0.6203421736770208	0.9999961489507013	0	0	1.1103240769761173	0.5301620483596268	KCNF1
Auditory vesicle	2/18	0.6247767737241292	0.9999961489507013	0	0	0.9714661984196664	0.45693967177453954	LINGO3;LRRTM1
Molting gland	2/18	0.6247767737241292	0.9999961489507013	0	0	0.9714661984196664	0.45693967177453954	BIRC8;PPP1R3B
Peritoneal exudate	2/18	0.6247767737241292	0.9999961489507013	0	0	0.9714661984196664	0.45693967177453954	IFNA1;HIST2H2BE
Venom gland	2/18	0.6247767737241292	0.9999961489507013	0	0	0.9714661984196664	0.45693967177453954	GPR45;ZBTB12
Zona pellucida	2/18	0.6247767737241292	0.9999961489507013	0	0	0.9714661984196664	0.45693967177453954	PKDREJ;CCDC54
Zygote	2/18	0.6247767737241292	0.9999961489507013	0	0	0.9714661984196664	0.45693967177453954	KDM4E;PYDC1
Secondary spermatocyte	3/28	0.6337269833404018	0.9999961489507013	0	0	0.9325428194993413	0.4253673240983899	MAGEB18;HIST1H2AA;HIST1H2BA
Syncytium	3/28	0.6337269833404018	0.9999961489507013	0	0	0.9325428194993413	0.4253673240983899	GPR15;ERVW-1;CCR5
Mesonephron	2/19	0.6546749314013486	0.9999961489507013	0	0	0.9142694830346537	0.3872995968381753	ARMCX3;SRY
ACT-1 cell	3/29	0.6578128295709779	0.9999961489507013	0	0	0.8966251140164183	0.3755378376582969	RNASE10;CD248;CDR1
Keloid	3/29	0.6578128295709779	0.9999961489507013	0	0	0.8966251140164183	0.3755378376582969	LRRC61;HUS1B;AHDC1
Embryonic carcinoma cell line	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	ZNF501
Vascular smooth muscle	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	HEXIM1
Adenoma cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	SSTR5
Adrenocortical carcinoma cell line	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	MC2R
Bile duct	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	CHRM3
Corpus amylaceum	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	NHLRC1
Dorsal fin	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	CDC42EP3
Femorotibial joint	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	OCLM
Fine root	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	MAS1L
Goblet cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	GCNT3
Gonocyte	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	TMEM184A
Head kidney	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	MC2R
Husk	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	HYLS1
Juxtaglomerular cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	IVL
KM-H2 cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	HYLS1
Labyrinthine zone	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	ASCL2
Laryngeal cell line	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	CENPB
Lens fiber	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	MAB21L1
LoVo cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	KLHL34
Metacestode	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	SLITRK1
Microglia	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	P2RY12
Nectary	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	PYDC1
Oxyntic cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	KCNE2
PNT-1A cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	LDOC1
SGC-7901 cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	OR2D2
TM-4 cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	TRIM60
U-251MG cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	LRRC4
Uveal melanoma cell	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	ANXA2R
Vermiform appendix	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	MARS2
f1	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	HIST1H2BN
lc90	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	LRRC4C
ncih1650	1/9	0.6636403475429371	0.9999961489507013	0	0	0.9714787187362879	0.3983207706162999	TMEM158
Blood vessel wall	3/30	0.6807332359889361	0.9999961489507013	0	0	0.8633679793100083	0.3320381787943786	GJA5;GJA4;SOD3
arl6	3/30	0.6807332359889361	0.9999961489507013	0	0	0.8633679793100083	0.3320381787943786	ARL4A;ARL14;BBS12
Epidermis	2/20	0.6826360876205506	0.9999961489507013	0	0	0.8634279582479758	0.3296510751284212	PSAPL1;LCE6A
Nymph	2/20	0.6826360876205506	0.9999961489507013	0	0	0.8634279582479758	0.3296510751284212	MAS1L;RPA4
Phloem	2/20	0.6826360876205506	0.9999961489507013	0	0	0.8634279582479758	0.3296510751284212	GPR152;CDK5R1
Utricle	2/20	0.6826360876205506	0.9999961489507013	0	0	0.8634279582479758	0.3296510751284212	FOXS1;ATOH1
Dopaminergic system	4/40	0.6836146633345969	0.9999961489507013	0	0	0.8633079476664713	0.32836856878882514	HTR1A;DRD1;TAAR1;DRD5
Myeloid dendritic cell	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	DUSP22
Neuroepithelium	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	SOX11
Achene	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	KRTAP1-1
Alveolar macrophage	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	OR5M11
Ameloblast	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	SP6
Anterior visceral endoderm	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	FLRT1
Arachnoid mater	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	FOXC2
Blast cell	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	KBTBD11
Enteric nervous system	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	PRNP
Flexor digitorum profundus	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	DOLK
Gonadotrophic cell	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	NEUROG3
HEC-1-B cell	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	TCEAL7
KG-1 cell	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	FOXD4L4
Laryngeal muscle	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	FOXB1
Lymphoid cell line	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	ERVW-1
NS20Y cell	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	HNRNPF
Parametrium	1/10	0.7020024672352133	0.9999961489507013	0	0	0.8634878845497538	0.3055178675214835	INSM1
