GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
55691	8.26e-01	4.82e-01	0.3961	0.7033053	0.2786117	522.59	FRMD4A	FERM domain containing 4A
51063	8.26e-01	4.82e-01	0.4293	-0.7034311	-0.3020108	31.6	CALHM2	calcium homeostasis modulator family member 2
7126	8.26e-01	4.82e-01	0.1726	-0.7032645	-0.1213815	2423.48	TNFAIP1	TNF alpha induced protein 1
79862	8.26e-01	4.82e-01	0.2064	-0.7025007	-0.1450199	165.24	ZNF669	zinc finger protein 669
1545	8.26e-01	4.82e-01	0.6018	0.7024852	0.4227898	206.05	CYP1B1	cytochrome P450 family 1 subfamily B member 1
54465	8.26e-01	4.82e-01	0.1589	0.7023747	0.1115911	481.79	ETAA1	ETAA1 activator of ATR kinase
84179	8.26e-01	4.83e-01	0.3304	-0.7020588	-0.2319528	69.47	SLC49A3	solute carrier family 49 member 3
658	8.26e-01	4.83e-01	0.5313	-0.7019138	-0.3729211	125.67	BMPR1B	bone morphogenetic protein receptor type 1B
8645	8.26e-01	4.82e-01	0.2394	-0.7025381	-0.1682224	2109.81	KCNK5	potassium two pore domain channel subfamily K member 5
84811	8.26e-01	4.82e-01	0.1835	-0.7023244	-0.128849	561.98	BUD13	BUD13 homolog
81614	8.26e-01	4.83e-01	0.1348	-0.7019591	-0.0946008	1318.01	NIPA2	NIPA magnesium transporter 2
10476	8.26e-01	4.83e-01	0.152	-0.7019885	-0.1067029	1361.94	ATP5PD	ATP synthase peripheral stalk subunit d
23094	8.26e-01	4.83e-01	0.142	0.7022298	0.0997074	2184.95	SIPA1L3	signal induced proliferation associated 1 like 3
91319	8.26e-01	4.83e-01	0.4286	-0.7020091	-0.3008947	55.41	DERL3	derlin 3
59272	8.26e-01	4.83e-01	0.3142	0.7022795	0.2206525	52.42	ACE2	angiotensin converting enzyme 2
80213	8.26e-01	4.83e-01	0.1395	0.7018177	0.0978739	525.26	TM2D3	TM2 domain containing 3
57291	8.26e-01	4.83e-01	0.1848	0.7016871	0.1296408	702.71	DANCR	differentiation antagonizing non-protein coding RNA
200810	8.26e-01	4.83e-01	0.4639	-0.7015289	-0.325406	26.61	ALG1L1P	ALG1 like 1, pseudogene
29117	8.26e-01	4.83e-01	0.1802	-0.7015648	-0.1263879	2429.72	BRD7	bromodomain containing 7
6208	8.26e-01	4.83e-01	0.1428	0.701201	0.1001119	11790.14	RPS14	ribosomal protein S14
55316	8.26e-01	4.83e-01	0.2268	0.7012608	0.1590331	787.88	RSAD1	radical S-adenosyl methionine domain containing 1
9372	8.26e-01	4.83e-01	0.1896	0.7009574	0.1328673	768.21	ZFYVE9	zinc finger FYVE-type containing 9
1161	8.27e-01	4.83e-01	0.1862	-0.7007563	-0.1304955	172.26	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
158326	8.27e-01	4.83e-01	0.3971	0.7007336	0.2782651	215.87	FREM1	FRAS1 related extracellular matrix 1
5376	8.27e-01	4.84e-01	0.598	-0.7006764	-0.4190134	20.26	PMP22	peripheral myelin protein 22
2580	8.27e-01	4.84e-01	0.0976	-0.700406	-0.0683325	3069	GAK	cyclin G associated kinase
100289137	8.27e-01	4.84e-01	0.4732	0.7003763	0.3314364	46.11	FAM95C	family with sequence similarity 95 member C
101927768	8.27e-01	4.84e-01	0.4874	-0.7002963	-0.3413227	21.04	HDAC2-AS2	HDAC2 and HS3ST5 antisense RNA 2
253190	8.27e-01	4.84e-01	0.2054	0.7001687	0.1438198	166.88	SERHL2	serine hydrolase like 2
107985567	8.27e-01	4.84e-01	0.3317	-0.6997382	-0.2320958	43.29	LOC107985567	protein LLP homolog
2590	8.27e-01	4.84e-01	0.2207	-0.6993109	-0.154337	4515.12	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2
57673	8.27e-01	4.85e-01	0.1552	-0.6989227	-0.108465	373.63	BEND3	BEN domain containing 3
7462	8.27e-01	4.84e-01	0.5416	-0.6994161	-0.3788383	28.87	LAT2	linker for activation of T cells family member 2
105376114	8.27e-01	4.85e-01	0.2582	0.698678	0.1804301	91.01	UBQLN1-AS1	UBQLN1 antisense RNA 1
4256	8.27e-01	4.85e-01	0.4997	-0.6990672	-0.3493351	3241.5	MGP	matrix Gla protein
693206	8.27e-01	4.85e-01	0.5326	-0.6988745	-0.3722328	17.86	MIR621	microRNA 621
54778	8.27e-01	4.84e-01	0.1384	0.6992216	0.0967507	884.65	RNF111	ring finger protein 111
101928988	8.27e-01	4.85e-01	0.4865	-0.6987725	-0.3399871	33.76	LOC101928988	uncharacterized LOC101928988
6176	8.27e-01	4.85e-01	0.1986	-0.6990107	-0.1387949	22752.45	RPLP1	ribosomal protein lateral stalk subunit P1
101928000	8.27e-01	4.85e-01	0.7187	0.6987074	0.5021665	8.67	ZNF232-AS1	ZNF232 antisense RNA 1
146712	8.27e-01	4.85e-01	0.1677	-0.6989114	-0.1171925	192.99	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1
284612	8.28e-01	4.85e-01	0.9024	-0.6978606	-0.6297707	11.03	SYPL2	synaptophysin like 2
100996579	8.28e-01	4.85e-01	0.3345	0.6984802	0.2336189	101.55	LINC01806	long intergenic non-protein coding RNA 1806
166336	8.28e-01	4.85e-01	0.2958	0.6978447	0.2064444	467.37	PRICKLE2	prickle planar cell polarity protein 2
349565	8.28e-01	4.85e-01	0.5068	0.697801	0.35368	22.22	NMNAT3	nicotinamide nucleotide adenylyltransferase 3
25849	8.28e-01	4.85e-01	0.455	-0.6982905	-0.3177514	12508.18	PARM1	prostate androgen-regulated mucin-like protein 1
114609	8.28e-01	4.85e-01	0.2264	-0.6975104	-0.1579388	135.46	TIRAP	TIR domain containing adaptor protein
6515	8.28e-01	4.85e-01	0.7875	-0.69767	-0.5494101	7647.17	SLC2A3	solute carrier family 2 member 3
54434	8.28e-01	4.86e-01	0.1395	0.6974169	0.0973032	1457.61	SSH1	slingshot protein phosphatase 1
3091	8.28e-01	4.86e-01	0.1645	0.6972866	0.1146806	6225.82	HIF1A	hypoxia inducible factor 1 subunit alpha
84309	8.28e-01	4.85e-01	0.1197	-0.6975809	-0.0834978	1626.14	NUDT16L1	nudix hydrolase 16 like 1
284129	8.28e-01	4.85e-01	0.1888	0.6981758	0.1318022	907.3	SLC26A11	solute carrier family 26 member 11
147525	8.28e-01	4.86e-01	0.3097	0.6972925	0.2159813	52.73	LINC00526	long intergenic non-protein coding RNA 526
2217	8.28e-01	4.85e-01	0.1291	-0.6980772	-0.0901513	3303.82	FCGRT	Fc gamma receptor and transporter
54014	8.28e-01	4.85e-01	0.1608	0.6975074	0.1121476	2159.01	BRWD1	bromodomain and WD repeat domain containing 1
5372	8.28e-01	4.85e-01	0.1638	-0.6978653	-0.1143178	486.41	PMM1	phosphomannomutase 1
23170	8.28e-01	4.85e-01	0.1745	0.6975979	0.1217651	1160.04	TTLL12	tubulin tyrosine ligase like 12
105373180	8.28e-01	4.86e-01	0.6813	0.6973574	0.4751117	11.04	LOC105373180	uncharacterized LOC105373180
203190	8.28e-01	4.86e-01	0.6138	0.6971863	0.427956	507.18	LGI3	leucine rich repeat LGI family member 3
9453	8.28e-01	4.86e-01	0.1205	0.6968825	0.0839626	749.58	GGPS1	geranylgeranyl diphosphate synthase 1
151188	8.28e-01	4.86e-01	0.1626	-0.6968922	-0.1133309	639.45	ARL6IP6	ADP ribosylation factor like GTPase 6 interacting protein 6
55148	8.28e-01	4.86e-01	0.1763	-0.6970753	-0.1229218	873.08	UBR7	ubiquitin protein ligase E3 component n-recognin 7
50814	8.28e-01	4.86e-01	0.1686	0.696863	0.1175208	730.95	NSDHL	NAD(P) dependent steroid dehydrogenase-like
105376736	8.28e-01	4.86e-01	0.342	-0.6965644	-0.2382462	70.93	EXOSC10-AS1	EXOSC10 antisense RNA 1
4034	8.28e-01	4.86e-01	0.1292	-0.6964926	-0.089976	1614.48	LRCH4	leucine rich repeats and calponin homology domain containing 4
23329	8.28e-01	4.86e-01	0.2417	0.696608	0.1683969	533.2	TBC1D30	TBC1 domain family member 30
5216	8.28e-01	4.86e-01	0.2006	0.696656	0.1397692	11873.91	PFN1	profilin 1
968	8.28e-01	4.86e-01	0.5414	-0.6964587	-0.3770291	227.8	CD68	CD68 molecule
4719	8.28e-01	4.86e-01	0.1369	-0.6959204	-0.0952478	2049.58	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1
81631	8.28e-01	4.87e-01	0.1307	-0.6958561	-0.0909161	2592.79	MAP1LC3B	microtubule associated protein 1 light chain 3 beta
84649	8.28e-01	4.87e-01	0.3684	0.6956708	0.2562972	464.36	DGAT2	diacylglycerol O-acyltransferase 2
115825	8.28e-01	4.87e-01	0.1537	0.6954338	0.1069137	1139.76	WDFY2	WD repeat and FYVE domain containing 2
2583	8.28e-01	4.87e-01	0.6234	-0.6951889	-0.4333727	15.94	B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1
283349	8.28e-01	4.87e-01	0.1691	0.6952417	0.1175869	1007.14	RASSF3	Ras association domain family member 3
10278	8.28e-01	4.87e-01	0.3201	0.6950176	0.2224841	1589.4	EFS	embryonal Fyn-associated substrate
7515	8.28e-01	4.87e-01	0.1473	-0.695079	-0.1023725	1092.34	XRCC1	X-ray repair cross complementing 1
102723553	8.28e-01	4.87e-01	0.2309	0.6951118	0.160516	187.21	LOC102723553	small integral membrane protein 11B
10312	8.28e-01	4.87e-01	0.178	-0.694936	-0.1236855	995.56	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3
56950	8.28e-01	4.87e-01	0.1588	0.6946598	0.1103058	560.12	SMYD2	SET and MYND domain containing 2
118433	8.28e-01	4.87e-01	0.2451	0.6947885	0.1702786	87.4	RPL23AP7	ribosomal protein L23a pseudogene 7
1933	8.28e-01	4.87e-01	0.1846	-0.6945611	-0.1282462	5459.12	EEF1B2	eukaryotic translation elongation factor 1 beta 2
107986084	8.28e-01	4.87e-01	0.5203	0.6946334	0.3613846	23.6	LOC107986084	replaced by ID 7375
4946	8.28e-01	4.87e-01	0.0847	-0.6946223	-0.0588538	10752.09	OAZ1	ornithine decarboxylase antizyme 1
10758	8.29e-01	4.87e-01	0.2285	0.6943837	0.1586355	785.1	TRAF3IP2	TRAF3 interacting protein 2
84886	8.29e-01	4.88e-01	0.1188	-0.6937734	-0.0824345	2952.94	C1orf198	chromosome 1 open reading frame 198
5270	8.29e-01	4.88e-01	0.5157	-0.6938489	-0.3578271	43.55	SERPINE2	serpin family E member 2
23272	8.29e-01	4.88e-01	0.1676	0.693963	0.1163139	1991.45	TASOR	transcription activation suppressor
79441	8.29e-01	4.88e-01	0.1488	-0.6938471	-0.1032412	406.61	HAUS3	HAUS augmin like complex subunit 3
105375018	8.29e-01	4.88e-01	0.4983	0.6938106	0.3457565	28.51	LOC105375018	uncharacterized LOC105375018
6945	8.29e-01	4.88e-01	0.1766	-0.6940706	-0.1226065	1163.89	MLX	MAX dimerization protein MLX
23335	8.29e-01	4.88e-01	0.1932	0.6938884	0.1340528	393.79	WDR7	WD repeat domain 7
1285	8.29e-01	4.88e-01	0.2466	0.693693	0.1710831	458.05	COL4A3	collagen type IV alpha 3 chain
171423	8.29e-01	4.88e-01	0.141	0.6931556	0.0977119	1128.09	PDIA3P1	protein disulfide isomerase family A member 3 pseudogene 1
151354	8.29e-01	4.88e-01	0.3512	0.6931934	0.24347	811.41	LRATD1	LRAT domain containing 1
10936	8.29e-01	4.88e-01	0.416	-0.693301	-0.2883917	35.61	GPR75	G protein-coupled receptor 75
9817	8.29e-01	4.88e-01	0.1016	-0.693595	-0.0704848	1673.38	KEAP1	kelch like ECH associated protein 1
444882	8.29e-01	4.88e-01	0.5044	-0.6934792	-0.3498121	30.99	IGFL4	IGF like family member 4
102724843	8.29e-01	4.88e-01	0.166	-0.6934176	-0.1151188	470.19	LOC102724843	uncharacterized LOC102724843
1859	8.29e-01	4.88e-01	0.1314	0.6931714	0.0911063	1850.48	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
255738	8.29e-01	4.88e-01	0.4434	-0.6930436	-0.3072681	887.78	PCSK9	proprotein convertase subtilisin/kexin type 9
107985524	8.29e-01	4.88e-01	0.4244	-0.6927971	-0.2940557	40.03	LOC107985524	uncharacterized LOC107985524
2736	8.29e-01	4.89e-01	0.5419	-0.6926161	-0.3753569	140.85	GLI2	GLI family zinc finger 2
6332	8.29e-01	4.89e-01	0.6466	-0.6925651	-0.4478027	12.06	SCN7A	sodium voltage-gated channel alpha subunit 7
85390	8.29e-01	4.89e-01	0.6252	-0.6925231	-0.4329423	11.93	SNORD14D	small nucleolar RNA, C/D box 14D
26175	8.29e-01	4.89e-01	0.2447	0.6926868	0.1695244	227.82	LYSET	lysosomal enzyme trafficking factor
100529145	8.29e-01	4.89e-01	0.1748	0.692442	0.1210293	543.94	TEN1-CDK3	TEN1-CDK3 readthrough (NMD candidate)
101928913	8.29e-01	4.89e-01	0.4626	0.6922752	0.3202258	30.22	LINC01515	long intergenic non-protein coding RNA 1515
5607	8.29e-01	4.89e-01	0.2576	0.6920776	0.1782746	298.8	MAP2K5	mitogen-activated protein kinase kinase 5
107985367	8.29e-01	4.89e-01	0.297	-0.691305	-0.2053229	67.66	LOC107985367	
100526794	8.29e-01	4.90e-01	0.1975	0.691066	0.13647	151.03	NT5C1B-RDH14	NT5C1B-RDH14 readthrough
1832	8.29e-01	4.90e-01	0.2865	0.6908733	0.1979624	18645.71	DSP	desmoplakin
105376074	8.29e-01	4.89e-01	0.4247	-0.6914546	-0.2936762	105.71	LOC105376074	
375743	8.29e-01	4.89e-01	0.1432	-0.691707	-0.0990648	1879.29	PTAR1	protein prenyltransferase alpha subunit repeat containing 1
9188	8.29e-01	4.90e-01	0.2444	-0.6909551	-0.1688778	3800.63	DDX21	DExD-box helicase 21
101593348	8.29e-01	4.90e-01	0.6953	-0.691071	-0.4805215	10.32	LOC101593348	uncharacterized LOC101593348
4261	8.29e-01	4.90e-01	0.1608	-0.69098	-0.1110875	228.38	CIITA	class II major histocompatibility complex transactivator
23615	8.29e-01	4.89e-01	0.8622	-0.6912461	-0.5959817	8.97	PYY2	peptide YY 2 (pseudogene)
5289	8.29e-01	4.90e-01	0.1739	0.6909356	0.1201858	774.31	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3
101930071	8.29e-01	4.90e-01	0.4907	0.6909777	0.3390902	23.78	LOC101930071	uncharacterized LOC101930071
55670	8.29e-01	4.89e-01	0.1047	-0.6914121	-0.0723882	1338.51	PEX26	peroxisomal biogenesis factor 26
400927	8.29e-01	4.89e-01	0.3077	0.6912384	0.2126711	60.3	TPTEP2	TPTE pseudogene 2
100652736	8.29e-01	4.90e-01	0.5771	-0.6907903	-0.3986853	21.04	LINC01311	long intergenic non-protein coding RNA 1311
101928146	8.29e-01	4.90e-01	0.9051	0.690616	0.6250505	13.07	LOC101928146	uncharacterized LOC101928146
102723989	8.29e-01	4.90e-01	0.9293	-0.6906883	-0.6418704	10.04	FRMD3-AS1	FRMD3 antisense RNA 1
643862	8.30e-01	4.90e-01	0.3019	0.6902946	0.2084292	85.47	SPDYE10	speedy/RINGO cell cycle regulator family member E10
9404	8.30e-01	4.90e-01	0.3573	0.6903542	0.2466776	117.9	LPXN	leupaxin
107985334	8.30e-01	4.90e-01	0.5746	-0.6901812	-0.3965541	14.59	LOC107985334	uncharacterized LOC107985334
441502	8.30e-01	4.90e-01	0.5156	-0.6900407	-0.3557767	17.68	RPS26P11	ribosomal protein S26 pseudogene 11
137209	8.30e-01	4.90e-01	0.5314	-0.6897543	-0.366565	23.23	ZNF572	zinc finger protein 572
27034	8.30e-01	4.90e-01	0.1922	0.6897882	0.1326016	678.24	ACAD8	acyl-CoA dehydrogenase family member 8
728262	8.30e-01	4.91e-01	0.2986	0.6894255	0.2058684	280.68	FAM157A	family with sequence similarity 157 member A
100507540	8.30e-01	4.91e-01	0.5673	0.6894784	0.3911408	15.16	LINC01504	long intergenic non-protein coding RNA 1504
728118	8.30e-01	4.90e-01	0.1674	0.6895469	0.1154633	233.89	NUTM2A	NUT family member 2A
54973	8.30e-01	4.91e-01	0.1269	-0.688855	-0.0873815	1687.56	INTS11	integrator complex subunit 11
1836	8.30e-01	4.91e-01	0.4089	-0.6890476	-0.2817337	644.11	SLC26A2	solute carrier family 26 member 2
6522	8.30e-01	4.91e-01	0.1167	-0.6890882	-0.0804076	4398.87	SLC4A2	solute carrier family 4 member 2
100499489	8.30e-01	4.91e-01	0.4243	0.6889749	0.292306	49.35	LINC03027	long intergenic non-protein coding RNA 3027
8661	8.30e-01	4.91e-01	0.1743	-0.688849	-0.1200675	9379.32	EIF3A	eukaryotic translation initiation factor 3 subunit A
9028	8.30e-01	4.91e-01	0.2556	-0.6891962	-0.1761407	145.9	RHBDL1	rhomboid like 1
1718	8.30e-01	4.91e-01	0.1248	0.6880994	0.0858539	26455.98	DHCR24	24-dehydrocholesterol reductase
84289	8.30e-01	4.91e-01	0.1488	-0.688355	-0.1024033	1386.64	ING5	inhibitor of growth family member 5
9908	8.30e-01	4.91e-01	0.1575	-0.6881112	-0.1083573	5390.27	G3BP2	G3BP stress granule assembly factor 2
55904	8.30e-01	4.91e-01	0.117	0.6881415	0.0804968	2221.41	KMT2E	lysine methyltransferase 2E (inactive)
253943	8.30e-01	4.91e-01	0.141	-0.688507	-0.097105	2146.89	YTHDF3	YTH N6-methyladenosine RNA binding protein 3
23075	8.30e-01	4.91e-01	0.2644	0.6884675	0.1820592	2610.73	SWAP70	switching B cell complex subunit SWAP70
23111	8.30e-01	4.91e-01	0.1247	0.6884487	0.0858264	1162.2	SPART	spartin
6815	8.30e-01	4.91e-01	0.1704	-0.6881045	-0.1172803	421.95	STYX	serine/threonine/tyrosine interacting protein
149428	8.30e-01	4.91e-01	0.2829	0.6879995	0.1946054	162.91	BNIPL	BCL2 interacting protein like
79134	8.30e-01	4.92e-01	0.2092	0.6878038	0.1438589	1201.33	TMEM185B	transmembrane protein 185B
51251	8.30e-01	4.92e-01	0.1661	-0.6878421	-0.1142406	337.59	NT5C3A	5'-nucleotidase, cytosolic IIIA
3748	8.30e-01	4.92e-01	0.2219	-0.6876911	-0.1526004	941.36	KCNC3	potassium voltage-gated channel subfamily C member 3
51552	8.30e-01	4.92e-01	0.1375	0.6873266	0.0944899	3535.07	RAB14	RAB14, member RAS oncogene family
5537	8.30e-01	4.92e-01	0.1697	-0.6873508	-0.1166105	1518.71	PPP6C	protein phosphatase 6 catalytic subunit
8711	8.30e-01	4.92e-01	0.2833	0.6875012	0.1947697	383.33	TNK1	tyrosine kinase non receptor 1
100132273	8.30e-01	4.92e-01	0.2524	-0.687387	-0.1734877	86.17	NDUFA6-DT	NDUFA6 divergent transcript
8370	8.31e-01	4.92e-01	0.4189	-0.6871653	-0.2878873	66.14	H4C14	H4 clustered histone 14
83856	8.31e-01	4.92e-01	0.3343	-0.6869912	-0.2296733	57.6	FSD1L	fibronectin type III and SPRY domain containing 1 like
5193	8.31e-01	4.92e-01	0.3271	0.6867471	0.2246118	93	PEX12	peroxisomal biogenesis factor 12
388569	8.32e-01	4.93e-01	0.2625	-0.6860408	-0.1800876	100.66	ZNF324B	zinc finger protein 324B
373856	8.32e-01	4.93e-01	0.6732	-0.6858784	-0.4617447	13.35	USP41	ubiquitin specific peptidase 41
105369147	8.32e-01	4.93e-01	0.3261	0.6856328	0.2235764	45.63	LOC105369147	uncharacterized LOC105369147
27087	8.32e-01	4.93e-01	1.1307	0.6856362	0.7752588	12.11	B3GAT1	beta-1,3-glucuronyltransferase 1
84671	8.32e-01	4.93e-01	0.2833	-0.6854539	-0.194188	280.16	ZNF347	zinc finger protein 347
1478	8.32e-01	4.93e-01	0.1415	0.685407	0.0969977	599.12	CSTF2	cleavage stimulation factor subunit 2
728833	8.32e-01	4.94e-01	0.2926	-0.6845213	-0.2003059	55.93	FAM72D	family with sequence similarity 72 member D
105374363	8.32e-01	4.93e-01	0.2592	0.6850516	0.1775681	170.86	GTF3C2-AS2	GTF3C2 antisense RNA 2
56941	8.32e-01	4.93e-01	0.128	-0.6850695	-0.0877062	1225.65	HMCES	5-hydroxymethylcytosine binding, ES cell specific
27333	8.32e-01	4.94e-01	0.226	0.6847514	0.154748	1812.97	GOLIM4	golgi integral membrane protein 4
23286	8.32e-01	4.93e-01	0.183	0.6848842	0.1253087	2224.8	WWC1	WW and C2 domain containing 1
100508120	8.32e-01	4.94e-01	0.4657	0.6844672	0.3187439	39.42	GMDS-DT	GMDS divergent transcript
54926	8.32e-01	4.93e-01	0.1129	0.6851604	0.0773777	2421.54	UBE2R2	ubiquitin conjugating enzyme E2 R2
116225	8.32e-01	4.94e-01	0.1349	-0.6845552	-0.0923797	837.36	ZMYND19	zinc finger MYND-type containing 19
105371764	8.32e-01	4.93e-01	0.7147	-0.6848673	-0.4894934	12.35	LOC105371764	
23308	8.32e-01	4.94e-01	0.5941	-0.6846982	-0.4067771	46.69	ICOSLG	inducible T cell costimulator ligand
64219	8.32e-01	4.94e-01	0.1509	0.6844594	0.1032952	605.86	PJA1	praja ring finger ubiquitin ligase 1
105374104	8.32e-01	4.94e-01	0.6681	0.6839887	0.4569884	12.94	LINC02021	long intergenic non-protein coding RNA 2021
9552	8.32e-01	4.94e-01	0.2395	0.683809	0.1637755	1383.42	SPAG7	sperm associated antigen 7
8799	8.33e-01	4.94e-01	0.1796	-0.6833504	-0.1227006	619.93	PEX11B	peroxisomal biogenesis factor 11 beta
729867	8.33e-01	4.94e-01	0.3289	-0.6831912	-0.2247005	60.81	LOC729867	uncharacterized LOC729867
9039	8.33e-01	4.95e-01	0.1072	0.6830431	0.0732396	1430.81	UBA3	ubiquitin like modifier activating enzyme 3
152756	8.33e-01	4.94e-01	0.5856	0.6834805	0.4002695	25.72	FAM218A	family with sequence similarity 218 member A
81858	8.33e-01	4.95e-01	0.1234	-0.6831653	-0.0842989	1165.87	SHARPIN	SHANK associated RH domain interactor
101928705	8.33e-01	4.95e-01	0.4478	-0.6830538	-0.3058403	28.06	LOC101928705	
8660	8.33e-01	4.95e-01	0.2027	0.6831569	0.1384583	4316.25	IRS2	insulin receptor substrate 2
1201	8.33e-01	4.94e-01	0.1306	0.6834384	0.0892564	1225.62	CLN3	CLN3 lysosomal/endosomal transmembrane protein, battenin
57018	8.33e-01	4.95e-01	0.2567	0.6828653	0.1752829	4388.89	CCNL1	cyclin L1
896	8.33e-01	4.95e-01	0.2785	0.682536	0.1900632	2401.88	CCND3	cyclin D3
202	8.33e-01	4.95e-01	0.3687	0.6825129	0.2516444	534.74	CRYBG1	crystallin beta-gamma domain containing 1
101927668	8.33e-01	4.95e-01	0.5263	0.6822908	0.3590895	26.64	LOC101927668	uncharacterized LOC101927668
222161	8.33e-01	4.95e-01	0.2302	-0.6825289	-0.1571168	119.16	DKFZP586I1420	uncharacterized protein DKFZp586I1420
203260	8.33e-01	4.95e-01	0.2085	0.6823205	0.1422638	216.04	CCDC107	coiled-coil domain containing 107
644172	8.33e-01	4.95e-01	0.6089	-0.6822818	-0.4154252	13.07	MAPK8IP1P2	mitogen-activated protein kinase 8 interacting protein 1 pseudogene 2
105371873	8.33e-01	4.95e-01	0.8321	-0.6824151	-0.5678313	11.83	LOC105371873	
10043	8.33e-01	4.95e-01	0.2426	-0.6826164	-0.1656197	998.07	TOM1	target of myb1 membrane trafficking protein
79786	8.33e-01	4.95e-01	0.0958	-0.6821041	-0.0653195	1743.09	KLHL36	kelch like family member 36
27	8.33e-01	4.95e-01	0.1298	-0.6817931	-0.088484	894.8	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
126003	8.33e-01	4.95e-01	0.1566	0.6816893	0.1067362	687.4	TRAPPC5	trafficking protein particle complex subunit 5
51639	8.33e-01	4.96e-01	0.1748	-0.6813806	-0.1191148	1456.51	SF3B6	splicing factor 3b subunit 6
401264	8.33e-01	4.96e-01	0.2581	-0.6809335	-0.1757634	91.4	TRAM2-AS1	TRAM2 antisense RNA 1 (head to head)
100131017	8.33e-01	4.96e-01	0.1431	-0.6807504	-0.0973821	1874.97	ZNF316	zinc finger protein 316
3569	8.33e-01	4.96e-01	0.5023	-0.6810538	-0.3420773	44.39	IL6	interleukin 6
112268058	8.33e-01	4.96e-01	0.4243	-0.6812152	-0.2890614	39.63	LOC112268058	
23649	8.33e-01	4.96e-01	0.1638	-0.6811312	-0.1115991	527.8	POLA2	DNA polymerase alpha 2, accessory subunit
4891	8.33e-01	4.96e-01	0.1471	-0.6813948	-0.100264	2050.41	SLC11A2	solute carrier family 11 member 2
5720	8.33e-01	4.96e-01	0.1219	-0.6809429	-0.0830113	1952.9	PSME1	proteasome activator subunit 1
89927	8.33e-01	4.96e-01	0.919	-0.680634	-0.6255191	11.41	BMERB1	bMERB domain containing 1
55308	8.33e-01	4.96e-01	0.1221	-0.6806565	-0.083091	1405.55	DDX19A	DEAD-box helicase 19A
7276	8.33e-01	4.96e-01	0.756	0.6809807	0.5148262	68.71	TTR	transthyretin
84079	8.33e-01	4.96e-01	0.2398	-0.68082	-0.1632266	958.5	ANKRD27	ankyrin repeat domain 27
7290	8.33e-01	4.96e-01	0.1297	-0.6808615	-0.0883252	1570.67	HIRA	histone cell cycle regulator
4668	8.33e-01	4.96e-01	0.2081	-0.6814446	-0.1417838	665.21	NAGA	alpha-N-acetylgalactosaminidase
55332	8.33e-01	4.96e-01	0.1981	-0.6804821	-0.1347825	2017.13	DRAM1	DNA damage regulated autophagy modulator 1
3790	8.33e-01	4.96e-01	0.1804	-0.6803549	-0.1227107	869.52	KCNS3	potassium voltage-gated channel modifier subfamily S member 3
125476	8.34e-01	4.96e-01	0.3103	0.6800563	0.2109964	454.86	INO80C	INO80 complex subunit C
2335	8.34e-01	4.97e-01	0.3299	0.6798695	0.2242914	17610.79	FN1	fibronectin 1
124454	8.34e-01	4.97e-01	0.1785	-0.679937	-0.121378	854.97	EARS2	glutamyl-tRNA synthetase 2, mitochondrial
5590	8.34e-01	4.97e-01	0.1512	-0.6792145	-0.10272	1706.52	PRKCZ	protein kinase C zeta
90	8.34e-01	4.97e-01	0.1455	-0.67948	-0.0988455	690.88	ACVR1	activin A receptor type 1
54790	8.34e-01	4.97e-01	0.1469	0.6790654	0.0997539	1568.89	TET2	tet methylcytosine dioxygenase 2
100132948	8.34e-01	4.97e-01	0.729	-0.6789357	-0.4949146	9.15	FAM27C	family with sequence similarity 27 member C
100652768	8.34e-01	4.97e-01	0.2329	-0.6795463	-0.1582606	140.6	LOC100652768	uncharacterized LOC100652768
79611	8.34e-01	4.97e-01	0.2675	-0.6790498	-0.181671	2282.22	ACSS3	acyl-CoA synthetase short chain family member 3
10577	8.34e-01	4.97e-01	0.1769	0.6792758	0.120152	9105.67	NPC2	NPC intracellular cholesterol transporter 2
7385	8.34e-01	4.97e-01	0.1399	0.6791125	0.0950035	3252.44	UQCRC2	ubiquinol-cytochrome c reductase core protein 2
100130950	8.34e-01	4.97e-01	0.525	-0.6789434	-0.3564585	23.71	ZNF594-DT	ZNF594 divergent transcript
3909	8.34e-01	4.97e-01	0.1579	-0.6793497	-0.107265	5807.58	LAMA3	laminin subunit alpha 3
55588	8.34e-01	4.97e-01	0.1334	-0.6795726	-0.0906476	1686.89	MED29	mediator complex subunit 29
2551	8.34e-01	4.97e-01	0.1333	-0.6796537	-0.0906006	721.26	GABPA	GA binding protein transcription factor subunit alpha
23642	8.34e-01	4.97e-01	0.1487	-0.6788304	-0.1009534	1512.69	SNHG1	small nucleolar RNA host gene 1
127253	8.34e-01	4.97e-01	0.1742	0.6786945	0.1181973	478.57	TYW3	tRNA-yW synthesizing protein 3 homolog
