ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7905854	0.2584687	1.22e-01	-1.667575	-5.53353	-0.25741096	ZBTB7B	zinc finger and BTB domain containing 7B
8086216	0.258508	1.22e-01	-1.6674093	-5.53377	-0.52620632		
8130916	0.258508	1.22e-01	-1.6674059	-5.53377	-0.15077311	PHF10	PHD finger protein 10
8007493	0.2585478	1.22e-01	1.6672408	-5.53401	0.56727236	ARL4D	ADP ribosylation factor like GTPase 4D
7920852	0.2585478	1.22e-01	1.6672356	-5.53402	0.28269743	KIAA0907	KIAA0907
7916725	0.2586181	1.22e-01	1.6670326	-5.53431	0.908426		
7962623	0.2586253	1.22e-01	-1.6669772	-5.53439	-0.25451029	RAPGEF3	Rap guanine nucleotide exchange factor 3
7960434	0.2586283	1.22e-01	-1.6669317	-5.53446	-0.20556111		
7923394	0.2586372	1.22e-01	-1.6668475	-5.53458	-0.43373093	ARL8A	ADP ribosylation factor like GTPase 8A
7972733	0.2586372	1.22e-01	-1.6668338	-5.5346	-0.18666361		
8034084	0.2586795	1.22e-01	1.6666963	-5.53479	1.06030679	AP1M2	adaptor related protein complex 1 mu 2 subunit
7900624	0.2587319	1.22e-01	1.6665353	-5.53503	0.16457293	ZNF691	zinc finger protein 691
7965390	0.2587625	1.22e-01	-1.6664252	-5.53519	-0.20727579	EPYC	epiphycan
7894097	0.2588183	1.22e-01	-1.666219	-5.53548	-0.53077379		
8161915	0.2588183	1.22e-01	-1.6662177	-5.53548	-0.17882425		
7940622	0.2588513	1.22e-01	-1.6661019	-5.53565	-0.35704918	SCGB1D1	secretoglobin family 1D member 1
7896711	0.2588625	1.22e-01	-1.6660218	-5.53577	-0.53254075		
7897404	0.2588625	1.22e-01	-1.6659706	-5.53584	-0.24066482	PARK7	Parkinsonism associated deglycase
7943721	0.2588625	1.22e-01	-1.6659604	-5.53586	-0.39457375	FDX1	ferredoxin 1
8091546	0.2588663	1.22e-01	-1.665913	-5.53592	-0.32807161	TMEM14EP	transmembrane protein 14E, pseudogene
8071206	0.2588814	1.22e-01	1.6658393	-5.53603	0.20089596	MRPL40	mitochondrial ribosomal protein L40
7925672	0.2589023	1.22e-01	1.6657518	-5.53616	0.26051721	ZNF670	zinc finger protein 670
8119223	0.2589108	1.22e-01	-1.6656934	-5.53624	-0.19246489	LOC100505530	uncharacterized LOC100505530
8159239	0.2589636	1.23e-01	-1.6655316	-5.53647	-0.20227754	C9orf62	chromosome 9 open reading frame 62
8099813	0.2589642	1.23e-01	-1.6654917	-5.53653	-0.17940539		
7894193	0.2590285	1.23e-01	-1.6653028	-5.5368	-0.58509914		
7968872	0.2590326	1.23e-01	1.6652548	-5.53687	0.37389646	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15
7954098	0.2590668	1.23e-01	-1.6651364	-5.53704	-0.18596596		
7922108	0.2591709	1.23e-01	-1.6648461	-5.53746	-0.66053646	GPR161	G protein-coupled receptor 161
8080619	0.2591709	1.23e-01	-1.664816	-5.5375	-0.32956968		
7934074	0.2592077	1.23e-01	-1.6646915	-5.53768	-0.68051871	TACR2	tachykinin receptor 2
7893936	0.2592153	1.23e-01	-1.6646355	-5.53776	-0.60400764		
7920045	0.2592155	1.23e-01	-1.6645712	-5.53786	-0.20983739		
8042705	0.2592155	1.23e-01	1.664558	-5.53788	0.32681393	SMYD5	SMYD family member 5
7946323	0.2592888	1.23e-01	-1.6643483	-5.53818	-0.79697975	OR5P2	olfactory receptor family 5 subfamily P member 2
8112801	0.2593214	1.23e-01	-1.6642336	-5.53834	-0.28698918		
7904203	0.2594797	1.23e-01	-1.6637728	-5.53901	-0.18612486	TSHB	thyroid stimulating hormone beta
7992388	0.2594797	1.23e-01	1.663758	-5.53903	0.2989055	NUBP2	nucleotide binding protein 2
8109475	0.2594797	1.23e-01	1.6637487	-5.53904	0.23702221	MRPL22	mitochondrial ribosomal protein L22
7902127	0.2594905	1.23e-01	-1.6636849	-5.53913	-0.59962011	SGIP1	SH3 domain GRB2 like endophilin interacting protein 1
7892618	0.2595402	1.23e-01	1.6635305	-5.53936	0.68272554		
8088889	0.2596995	1.23e-01	-1.6631203	-5.53995	-0.26544214		
7942465	0.2598069	1.23e-01	-1.6627782	-5.54044	-0.26997368	MRPL48	mitochondrial ribosomal protein L48
7940114	0.2598069	1.23e-01	-1.6627557	-5.54047	-0.31854664	OR1S1	olfactory receptor family 1 subfamily S member 1 (gene/pseudogene)
8041360	0.2598069	1.23e-01	1.6627173	-5.54053	0.32945393	TTC27	tetratricopeptide repeat domain 27
8097957	0.2598069	1.23e-01	-1.6627159	-5.54053	-1.21384107	GUCY1A3	guanylate cyclase 1 soluble subunit alpha
7969815	0.2599556	1.23e-01	-1.6623306	-5.54108	-0.43920232	CLYBL	citrate lyase beta like
8086451	0.2599812	1.23e-01	-1.6622093	-5.54126	-0.24612179	HIGD1A	HIG1 hypoxia inducible domain family member 1A
8020464	0.2599812	1.23e-01	-1.6621941	-5.54128	-0.18226711		
8107127	0.2600098	1.23e-01	-1.662089	-5.54143	-0.23276207		
7913582	0.2600665	1.23e-01	-1.6619186	-5.54168	-0.19683575	ZNF436	zinc finger protein 436
7912561	0.2601203	1.23e-01	-1.6617547	-5.54191	-0.17398039	PRAMEF34P///PRAMEF36P///PRAMEF17///PRAMEF10///PRAMEF2	PRAME family member 34, pseudogene///PRAME family member 36, pseudogene///PRAME family member 17///PRAME family member 10///PRAME family member 2
7894373	0.2601803	1.23e-01	-1.6615765	-5.54217	-0.50229761		
7991357	0.2602094	1.23e-01	-1.6614703	-5.54232	-0.27707625	C15orf38-AP3S2///AP3S2	C15orf38-AP3S2 readthrough///adaptor related protein complex 3 sigma 2 subunit
8163839	0.2603027	1.23e-01	-1.6611766	-5.54274	-0.42642336	C5	complement component 5
7892811	0.2603027	1.23e-01	-1.6611596	-5.54277	-0.31897718		
7893859	0.2603027	1.23e-01	-1.6610989	-5.54286	-0.47214889		
7898007	0.2603027	1.23e-01	-1.6609864	-5.54302	-0.17821304	LOC101930169///PRAMEF15///PRAMEF20///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	putative PRAME family member 26///PRAME family member 15///PRAME family member 20///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
7912575	0.2603027	1.23e-01	-1.6609864	-5.54302	-0.17821304	LOC101930169///PRAMEF15///PRAMEF20///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	putative PRAME family member 26///PRAME family member 15///PRAME family member 20///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
8139885	0.2603027	1.23e-01	-1.660975	-5.54303	-0.38811568		
7894802	0.2603027	1.23e-01	-1.6609716	-5.54304	-0.53016679		
7943513	0.2603027	1.23e-01	-1.6609458	-5.54308	-0.21208886		
8039635	0.2603048	1.23e-01	-1.6609024	-5.54314	-0.19441207	DUXA	double homeobox A
8156844	0.2603355	1.24e-01	-1.66076	-5.54334	-0.2780355		
8095269	0.2603355	1.24e-01	-1.6607541	-5.54335	-0.27195725	POLR2B	RNA polymerase II subunit B
7980906	0.2603524	1.24e-01	-1.6606505	-5.5435	-0.59049261		
8177011	0.2603524	1.24e-01	-1.6606379	-5.54352	-0.26720436	ASMTL	acetylserotonin O-methyltransferase-like
7967117	0.2603555	1.24e-01	1.6605753	-5.54361	0.20225496	OASL	2'-5'-oligoadenylate synthetase like
7901187	0.2603555	1.24e-01	1.6605539	-5.54364	0.27906336	LURAP1	leucine rich adaptor protein 1
7972177	0.2604165	1.24e-01	1.6603736	-5.5439	0.34140914	POU4F1	POU class 4 homeobox 1
7893893	0.2604519	1.24e-01	-1.6602529	-5.54407	-0.42583007		
7956419	0.2605103	1.24e-01	-1.6600784	-5.54432	-0.25113754		
8172272	0.2605787	1.24e-01	-1.6598808	-5.54461	-0.20402429		
7915074	0.2608614	1.24e-01	-1.6591641	-5.54564	-0.49283989		
8126394	0.2608614	1.24e-01	-1.659128	-5.54569	-0.24093657	MRPS10	mitochondrial ribosomal protein S10
7949058	0.2608614	1.24e-01	1.6591081	-5.54572	0.30693104		
8007462	0.2609226	1.24e-01	-1.6588953	-5.54603	-0.42123904	NBR2///NBR2	neighbor of BRCA1 gene 2 (non-protein coding)///neighbor of BRCA1 gene 2 (non-protein coding)
7910494	0.2609226	1.24e-01	1.6588892	-5.54603	0.34189646	ARV1///ARV1	ARV1 homolog, fatty acid homeostasis modulator///ARV1 homolog, fatty acid homeostasis modulator
8021993	0.2609614	1.24e-01	-1.6587607	-5.54622	-0.25579621		
7907104	0.2610124	1.24e-01	1.6586036	-5.54644	0.32871518	DCAF6	DDB1 and CUL4 associated factor 6
8163015	0.2610966	1.24e-01	-1.6583358	-5.54683	-0.28568107		
7937823	0.2610966	1.24e-01	-1.6583313	-5.54684	-0.7712695	KCNQ1	potassium voltage-gated channel subfamily Q member 1
7928915	0.261112	1.24e-01	1.6582151	-5.547	0.2254805	NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F	NUT family member 2B///NUT family member 2D///NUT family member 2A///NUT family member 2G///NUT family member 2F
7907531	0.261112	1.24e-01	-1.6582045	-5.54702	-0.68284529	GPR52	G protein-coupled receptor 52
8021147	0.261112	1.24e-01	-1.6581804	-5.54705	-0.29870014	IER3IP1	immediate early response 3 interacting protein 1
7957379	0.2612299	1.24e-01	-1.6578683	-5.5475	-0.21858414	MYF5	myogenic factor 5
8070730	0.2612388	1.24e-01	-1.6578092	-5.54759	-0.18575461	DNMT3L	DNA methyltransferase 3 like
8167347	0.2612738	1.24e-01	-1.6576897	-5.54776	-0.41043854	SUV39H1	suppressor of variegation 3-9 homolog 1
7928619	0.2614181	1.24e-01	1.6573164	-5.54829	0.22934125	NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F	NUT family member 2B///NUT family member 2D///NUT family member 2A///NUT family member 2G///NUT family member 2F
8086899	0.2614878	1.24e-01	-1.6571163	-5.54858	-0.269628	NME6	NME/NM23 nucleoside diphosphate kinase 6
8140965	0.2615741	1.24e-01	-1.6568517	-5.54896	-0.21427682		
7895926	0.2615741	1.24e-01	-1.656816	-5.54901	-0.26463875		
7955845	0.2615741	1.24e-01	-1.6567953	-5.54904	-0.15169154	HOXC13	homeobox C13
7893075	0.2615741	1.24e-01	-1.6567626	-5.54909	-0.38158139		
7894303	0.2615996	1.24e-01	-1.656665	-5.54923	-0.40843407		
7995320	0.2616352	1.24e-01	-1.6565322	-5.54942	-0.28215668		
8014269	0.2616352	1.24e-01	-1.656503	-5.54946	-0.4209255	GAS2L2	growth arrest specific 2 like 2
7894412	0.2616352	1.24e-01	1.6564586	-5.54953	0.26192793		
8179364	0.2616352	1.24e-01	1.6564291	-5.54957	0.30372821	SKIV2L	Ski2 like RNA helicase
8057887	0.2616976	1.24e-01	1.656246	-5.54983	0.50836682	STK17B	serine/threonine kinase 17b
8072626	0.261787	1.24e-01	-1.6560004	-5.55018	-0.48081511	TIMP3	TIMP metallopeptidase inhibitor 3
7893405	0.2618126	1.25e-01	-1.6558688	-5.55037	-0.52341129		
7972709	0.2618126	1.25e-01	-1.6558645	-5.55038	-0.20574943		
7990848	0.2618791	1.25e-01	-1.6556719	-5.55066	-0.89993196	TMC3	transmembrane channel like 3
8169836	0.261881	1.25e-01	-1.6556293	-5.55072	-0.5462965	XPNPEP2	X-prolyl aminopeptidase 2
8059905	0.2619564	1.25e-01	-1.6553897	-5.55106	-0.7074635	COL6A3	collagen type VI alpha 3 chain
8033996	0.2619564	1.25e-01	-1.6553778	-5.55108	-0.26131821	TYK2	tyrosine kinase 2
8029360	0.2620009	1.25e-01	-1.6552365	-5.55128	-0.26681036	ZNF284///ZNF223	zinc finger protein 284///zinc finger protein 223
7895306	0.2620613	1.25e-01	-1.6550366	-5.55157	-0.33238329		
8055279	0.2620613	1.25e-01	-1.65502	-5.55159	-0.28456829		
8043155	0.2620817	1.25e-01	-1.6549343	-5.55172	-0.28497996		
7992293	0.2620981	1.25e-01	-1.6548581	-5.55182	-0.36644736	TMEM204	transmembrane protein 204
7940391	0.2621046	1.25e-01	1.6548047	-5.5519	0.19698561	CD6	CD6 molecule
8161988	0.26216	1.25e-01	-1.6546381	-5.55214	-0.21378461	UBQLN1	ubiquilin 1
8133345	0.2622404	1.25e-01	1.6544136	-5.55246	0.45579464	WBSCR22	Williams-Beuren syndrome chromosome region 22
8138147	0.2622624	1.25e-01	-1.6543243	-5.55259	-0.3602955	UNC93B1	unc-93 homolog B1 (C. elegans)
7914851	0.2623014	1.25e-01	1.6541958	-5.55278	0.36229157	CLSPN	claspin
8022912	0.2623016	1.25e-01	-1.6541571	-5.55283	-0.27139589	MIR187	microRNA 187
8143307	0.2624049	1.25e-01	-1.6538796	-5.55323	-0.53407296	HIPK2	homeodomain interacting protein kinase 2
8050873	0.2624327	1.25e-01	1.6537676	-5.55339	0.21259914		
8116908	0.2624327	1.25e-01	-1.6537388	-5.55343	-0.25933725		
7895735	0.2624969	1.25e-01	1.653552	-5.5537	0.51427889		
8087778	0.2626312	1.25e-01	-1.653203	-5.5542	-0.22142396		
7894972	0.2626504	1.25e-01	-1.6531203	-5.55432	-0.44832339		
7894091	0.2628589	1.25e-01	-1.6526001	-5.55506	-0.30309879		
8081214	0.2628634	1.25e-01	-1.6525514	-5.55513	-0.20926732	GPR15	G protein-coupled receptor 15
7894650	0.2630092	1.25e-01	-1.6521763	-5.55567	-0.26707943		
8031857	0.2630299	1.25e-01	1.6520904	-5.5558	0.33606911	ZNF135	zinc finger protein 135
8152701	0.2630981	1.25e-01	-1.6518612	-5.55612	-0.2187705		
8138799	0.2630981	1.25e-01	-1.6518563	-5.55613	-0.41074075	TRIL	TLR4 interactor with leucine rich repeats
8026610	0.2631616	1.25e-01	1.6516715	-5.5564	0.34890779	SIN3B	SIN3 transcription regulator family member B
8081452	0.2632621	1.25e-01	-1.6514011	-5.55678	-0.18316561		
8000003	0.2633003	1.25e-01	-1.6512748	-5.55697	-0.52404446	THUMPD1	THUMP domain containing 1
7974564	0.2633063	1.25e-01	-1.6512226	-5.55704	-0.22694739	EXOC5	exocyst complex component 5
8026047	0.2633466	1.25e-01	1.6510915	-5.55723	0.42976986	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
8052654	0.2633616	1.25e-01	-1.6510184	-5.55733	-0.36438086	PELI1	pellino E3 ubiquitin protein ligase 1
7974912	0.26337	1.26e-01	-1.6509608	-5.55742	-0.18253682		
8121727	0.2633777	1.26e-01	1.6509049	-5.5575	0.21083257	BRD7P3	bromodomain containing 7 pseudogene 3
8113551	0.2634475	1.26e-01	-1.6507055	-5.55778	-0.27010293	MCC	mutated in colorectal cancers
8084217	0.2635004	1.26e-01	-1.6505453	-5.55801	-0.20948386		
8062211	0.2635236	1.26e-01	-1.6504156	-5.5582	-0.36978454	RPF2	ribosome production factor 2 homolog
7903049	0.2635236	1.26e-01	1.6504152	-5.5582	0.55704125	CCDC18	coiled-coil domain containing 18
8068383	0.2635625	1.26e-01	-1.6502873	-5.55838	-0.29209979	CLIC6	chloride intracellular channel 6
8142466	0.2636332	1.26e-01	-1.6500771	-5.55868	-0.20248864		
7920047	0.2636332	1.26e-01	1.6500478	-5.55872	0.23650993	MRPL9	mitochondrial ribosomal protein L9
7896092	0.2636615	1.26e-01	-1.6499443	-5.55887	-0.39549471		
8025478	0.2637082	1.26e-01	-1.6497984	-5.55908	-0.43957529	ZNF559-ZNF177///ZNF559	ZNF559-ZNF177 readthrough///zinc finger protein 559
7922637	0.263743	1.26e-01	-1.64968	-5.55925	-0.70269618	TOR1AIP2	torsin 1A interacting protein 2
8001932	0.263748	1.26e-01	1.6495923	-5.55938	0.39432954	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
8066493	0.263748	1.26e-01	1.6495451	-5.55944	0.99635143	SLPI	secretory leukocyte peptidase inhibitor
8138757	0.263748	1.26e-01	-1.6495351	-5.55946	-0.36578561	HOXA10	homeobox A10
8063634	0.263748	1.26e-01	-1.6495153	-5.55949	-0.19985436	LOC79160	uncharacterized LOC79160
8172225	0.2637825	1.26e-01	1.6493802	-5.55968	0.32250804	EFHC2	EF-hand domain containing 2
8122440	0.2637825	1.26e-01	-1.6493594	-5.55971	-0.42812375	LTV1	LTV1 ribosome biogenesis factor
8091239	0.2637841	1.26e-01	-1.6493174	-5.55977	-0.39910111		
7903908	0.2637975	1.26e-01	-1.6492483	-5.55987	-0.34982696	CEPT1	choline/ethanolamine phosphotransferase 1
8154765	0.2638158	1.26e-01	1.6491588	-5.56	0.22999029	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
8134219	0.2638158	1.26e-01	-1.6491297	-5.56004	-0.44280646	VPS50	VPS50, EARP/GARPII complex subunit
8152090	0.2638481	1.26e-01	-1.649017	-5.5602	-0.26766175		
8007637	0.2638932	1.26e-01	-1.6488749	-5.5604	-0.39560139	FZD2	frizzled class receptor 2
8179228	0.2639026	1.26e-01	-1.648815	-5.56049	-0.23426725	TCF19	transcription factor 19
8062326	0.263967	1.26e-01	1.6486285	-5.56076	0.27354629	TGIF2-C20orf24///C20orf24	TGIF2-C20orf24 readthrough///chromosome 20 open reading frame 24
7915516	0.2640591	1.26e-01	-1.6483782	-5.56112	-0.20545018	MED8	mediator complex subunit 8
7976876	0.2642538	1.26e-01	1.6478921	-5.56181	0.20700821	DYNC1H1	dynein cytoplasmic 1 heavy chain 1
7951345	0.2642876	1.26e-01	-1.647776	-5.56198	-0.66109793		
7953737	0.2642968	1.26e-01	-1.6477165	-5.56206	-0.46245154	CLEC6A	C-type lectin domain family 6 member A
8015280	0.2643356	1.26e-01	-1.6475891	-5.56225	-0.23559525	KRT37	keratin 37
7925342	0.2643406	1.26e-01	1.6475394	-5.56232	0.6794295	ERO1B	endoplasmic reticulum oxidoreductase 1 beta
8065242	0.2643832	1.26e-01	1.647395	-5.56252	0.52914507	LINC00652	long intergenic non-protein coding RNA 652
8098167	0.2643832	1.26e-01	-1.647365	-5.56257	-0.21875836	FAM218A	family with sequence similarity 218 member A
7920155	0.2644507	1.26e-01	-1.6471717	-5.56284	-0.16367418	HRNR///RPTN	hornerin///repetin
8131301	0.2644634	1.26e-01	-1.647083	-5.56297	-0.17588021		
8030914	0.2644634	1.26e-01	1.6470659	-5.56299	0.44325129	ZNF610	zinc finger protein 610
8165656	0.2645018	1.26e-01	-1.646893	-5.56324	-0.56544243		
7901804	0.2645018	1.26e-01	-1.6468927	-5.56324	-0.82368411	PATJ	PATJ, crumbs cell polarity complex component
7924351	0.2645018	1.26e-01	-1.6468629	-5.56328	-0.41027657	EPRS	glutamyl-prolyl-tRNA synthetase
8100782	0.2645722	1.26e-01	-1.646663	-5.56357	-0.30489796		
7899955	0.2646216	1.26e-01	-1.6465111	-5.56379	-0.38972957		
8141533	0.2646344	1.26e-01	-1.6464137	-5.56393	-0.23492429		
7999326	0.2646344	1.26e-01	1.6463701	-5.56399	0.27951271	USP7	ubiquitin specific peptidase 7
8120215	0.2646344	1.26e-01	-1.6463673	-5.56399	-0.24673646	PAQR8	progestin and adipoQ receptor family member 8
8094501	0.2646591	1.26e-01	-1.6462722	-5.56413	-0.36438382	STIM2	stromal interaction molecule 2
7979696	0.2646728	1.26e-01	-1.6461961	-5.56424	-0.55823943		
8043436	0.2646728	1.27e-01	1.646135	-5.56433	0.25905879	IGKC	immunoglobulin kappa constant
8091910	0.2646728	1.27e-01	-1.6461261	-5.56434	-0.19942571	SERPINI2	serpin family I member 2
8175248	0.2647729	1.27e-01	-1.6458581	-5.56472	-0.19526039	MIR92A2	microRNA 92a-2
8077668	0.2648153	1.27e-01	-1.6457225	-5.56492	-0.27387332	IL17RE	interleukin 17 receptor E
8082058	0.2648428	1.27e-01	-1.645621	-5.56506	-0.39826896	CSTA	cystatin A
8091537	0.2649059	1.27e-01	1.6454381	-5.56532	0.31046296	IGSF10	immunoglobulin superfamily member 10
8115261	0.2649586	1.27e-01	-1.6452789	-5.56555	-0.73879079	CCDC69	coiled-coil domain containing 69
7950269	0.2650782	1.27e-01	-1.6449538	-5.56602	-0.24876486		
7893233	0.2650782	1.27e-01	-1.644928	-5.56605	-0.48900821		
7984257	0.2652573	1.27e-01	1.6444789	-5.5667	0.52590796	RNU5A-1	RNA, U5A small nuclear 1
7982074	0.2652668	1.27e-01	-1.6444141	-5.56679	-0.17824279	SNORD115-34	small nucleolar RNA, C/D box 115-34
7916364	0.2652668	1.27e-01	-1.6443558	-5.56687	-0.16757464	LDLRAD1	low density lipoprotein receptor class A domain containing 1
7932883	0.2652668	1.27e-01	-1.6443269	-5.56691	-0.31174032		
8146906	0.2652668	1.27e-01	-1.6443045	-5.56694	-0.28940471		
8175642	0.2653132	1.27e-01	-1.6441517	-5.56716	-0.63281293	CXorf40B	chromosome X open reading frame 40B
8071713	0.2653132	1.27e-01	-1.6440875	-5.56725	-0.24457843	FBXW4P1	F-box and WD repeat domain containing 4 pseudogene 1
7955729	0.2653132	1.27e-01	-1.6440836	-5.56726	-0.22021504	MFSD5	major facilitator superfamily domain containing 5
8095161	0.2653208	1.27e-01	-1.6440278	-5.56734	-0.16896021		
7981512	0.2654034	1.27e-01	-1.6438004	-5.56767	-0.19575061		
7959572	0.2654193	1.27e-01	-1.6437257	-5.56777	-0.24392818		
8089970	0.2654868	1.27e-01	-1.6434996	-5.5681	-0.97865654	ILDR1	immunoglobulin like domain containing receptor 1
8062794	0.2654868	1.27e-01	-1.6434713	-5.56814	-0.42554875	TOX2	TOX high mobility group box family member 2
8087485	0.2654868	1.27e-01	-1.6434565	-5.56816	-0.47426796	UBA7	ubiquitin like modifier activating enzyme 7
8049097	0.2655179	1.27e-01	1.6433471	-5.56831	0.20294825	DIS3L2	DIS3 like 3'-5' exoribonuclease 2
8138489	0.265559	1.27e-01	1.6431808	-5.56855	0.67099207	CDCA7L	cell division cycle associated 7 like
7892829	0.265559	1.27e-01	-1.6430559	-5.56873	-0.31708593		
7977803	0.265559	1.27e-01	1.6430498	-5.56874	0.18884136	RBM23	RNA binding motif protein 23
8029521	0.265559	1.27e-01	1.6430392	-5.56875	0.23599432	TOMM40	translocase of outer mitochondrial membrane 40
8147479	0.265559	1.27e-01	-1.643025	-5.56877	-0.27770689		
7908766	0.265559	1.27e-01	-1.6430239	-5.56878	-0.23455821	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)
7899600	0.265608	1.27e-01	-1.6428736	-5.56899	-0.24631679		
7910950	0.2657368	1.27e-01	1.6425403	-5.56947	0.23139893	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
8133309	0.2658029	1.27e-01	1.6423455	-5.56974	0.39781896	PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 7///PMS1 homolog 2, mismatch repair system component pseudogene 6///DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 4///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1///PMS1 homolog 2, mismatch repair system component pseudogene 6///PMS1 homolog 2, mismatch repair system component pseudogene 3///PMS1 homolog 2, mismatch repair system component pseudogene 2///PMS1 homolog 2, mismatch repair system component pseudogene 1
8144505	0.2658029	1.27e-01	-1.6423127	-5.56979	-0.21544832	CLDN23	claudin 23
8004144	0.2658545	1.27e-01	-1.6421565	-5.57001	-0.43792936	MIS12	MIS12, kinetochore complex component
7914342	0.2658715	1.27e-01	-1.6420793	-5.57012	-1.076539	FABP3	fatty acid binding protein 3
7893275	0.2658924	1.27e-01	-1.6419933	-5.57025	-0.31671861		
8180220	0.2658954	1.27e-01	-1.6419364	-5.57033	-0.27164		
8036403	0.2658954	1.27e-01	1.6418708	-5.57042	0.39270532	LOC400692	uncharacterized LOC400692
7916926	0.2658954	1.27e-01	-1.6418372	-5.57047	-0.39345475		
7910414	0.2658954	1.27e-01	-1.641834	-5.57048	-0.20115057		
8044127	0.2659333	1.27e-01	-1.641709	-5.57065	-0.18110157	C2orf49	chromosome 2 open reading frame 49
8085393	0.2659665	1.27e-01	-1.6415526	-5.57088	-0.32801429	TMEM40	transmembrane protein 40
7937106	0.2659665	1.27e-01	1.6415233	-5.57092	0.2532355	NKX6-2	NK6 homeobox 2
7993339	0.2659665	1.27e-01	-1.6415187	-5.57093	-0.25313329		
7986536	0.2660606	1.28e-01	-1.6412518	-5.57131	-0.19280136	OR4F13P	olfactory receptor family 4 subfamily F member 13 pseudogene
8090133	0.2660606	1.28e-01	1.6412272	-5.57134	0.53883104	CCDC14	coiled-coil domain containing 14
8152463	0.2661478	1.28e-01	-1.6409894	-5.57168	-0.25424579		
8043131	0.2661661	1.28e-01	1.6409096	-5.5718	0.17072746	ELMOD3	ELMO domain containing 3
8143749	0.2661764	1.28e-01	-1.640848	-5.57188	-0.28711225	ZNF467///ZNF467	zinc finger protein 467///zinc finger protein 467
8149749	0.2662242	1.28e-01	-1.6407005	-5.57209	-0.24003375	TNFRSF10D	TNF receptor superfamily member 10d
7893303	0.266229	1.28e-01	-1.6406362	-5.57219	-0.42314075		
7918157	0.266229	1.28e-01	1.6406101	-5.57222	0.45367246	VAV3	vav guanine nucleotide exchange factor 3
8036300	0.266229	1.28e-01	-1.6405432	-5.57232	-0.17381979		
7976067	0.266229	1.28e-01	-1.6404774	-5.57241	-0.20533764		
8074878	0.266229	1.28e-01	1.6404625	-5.57243	0.27180939		
8148315	0.266229	1.28e-01	-1.6404324	-5.57248	-0.5468095	POU5F1B	POU class 5 homeobox 1B
8056363	0.266229	1.28e-01	-1.6403902	-5.57254	-1.47695082	SLC38A11	solute carrier family 38 member 11
8078305	0.266229	1.28e-01	1.6403844	-5.57255	0.22482721	LRRC3B	leucine rich repeat containing 3B
8045146	0.2662592	1.28e-01	1.6402773	-5.5727	0.25522221	MZT2B	mitotic spindle organizing protein 2B
7896607	0.2662599	1.28e-01	-1.6402376	-5.57275	-0.42846457		
7956003	0.2662601	1.28e-01	-1.6401991	-5.57281	-0.26637293	OR6C4	olfactory receptor family 6 subfamily C member 4
8019561	0.2662901	1.28e-01	-1.6400819	-5.57298	-0.33184364		
7990400	0.2662901	1.28e-01	1.6400544	-5.57302	0.41330714	ULK3	unc-51 like kinase 3
8124608	0.2663152	1.28e-01	-1.6399589	-5.57315	-0.21235386		
7893137	0.2663714	1.28e-01	1.6397921	-5.57339	0.25601143		
8173869	0.2664284	1.28e-01	-1.6396239	-5.57363	-0.54535889	POF1B	premature ovarian failure, 1B
8118367	0.266454	1.28e-01	1.6394893	-5.57382	0.29705889	SKIV2L	Ski2 like RNA helicase
8178136	0.266454	1.28e-01	1.6394893	-5.57382	0.29705889	SKIV2L	Ski2 like RNA helicase
7911403	0.2664617	1.28e-01	-1.6394148	-5.57393	-0.29622314	TNFRSF18	TNF receptor superfamily member 18
8117614	0.2664617	1.28e-01	1.6393943	-5.57396	0.23242686	HIST1H2BO	histone cluster 1, H2bo
8024566	0.2664617	1.28e-01	1.6393437	-5.57403	0.51892257	GNA11	G protein subunit alpha 11
8106976	0.2664617	1.28e-01	-1.6393193	-5.57407	-0.27058418	GPR150	G protein-coupled receptor 150
7914178	0.2664717	1.28e-01	-1.6392548	-5.57416	-0.41782171		
